,1_sentence,2_y_predict,3_y_predict_name,4_answer,5_y_predict_probability
2043,"SAP,168,QCI, ,batch, ,無法,扣帳",0,BPM平台系統,4,"[9.9857378e-01 1.2061167e-06 4.1786811e-06 9.4346207e-04 3.5144950e-04
 1.2087998e-04 1.8394679e-06 3.1891032e-06]"
2561,"BPM,平台,系統, ,MRO,收料, ,系統,錯誤",6,內部資訊系統,0,"[3.3201295e-06 7.5898245e-03 1.7278530e-03 6.6546590e-06 1.8970028e-06
 2.8843447e-04 9.9017650e-01 2.0552415e-04]"
3068,"SAP,168,QCI, ,sap,無法,連線, ,有換過,部門",0,BPM平台系統,4,"[9.7603196e-01 2.6340770e-06 6.7444207e-06 2.1336710e-03 2.1578915e-02
 2.1316786e-04 4.6707082e-06 2.8240274e-05]"
5160,"SAP,168,QCI, ,無法,登入,SAP, ,顯示,登入,遠端,電腦,使用,權限",0,BPM平台系統,4,"[9.9362069e-01 2.0415591e-06 5.9334816e-06 1.6507788e-03 4.5283739e-03
 1.7523239e-04 3.3944134e-06 1.3580425e-05]"
1285,"BPM,平台,系統, ,無法,加簽, ,user, ,537",1,CAMP,0,"[1.8226468e-05 5.0725937e-01 8.0197066e-02 1.7982138e-04 2.7818589e-05
 2.9781414e-03 4.0788311e-01 1.4564422e-03]"
1487,"R,D,資訊,系統, ,Pro,e, ,使用,中會,跳出來, , ,加, ,RAM, , , ,8G, , ,還會,跳出來",6,內部資訊系統,3,"[4.0562750e-06 3.0305658e-03 5.7951943e-04 3.0268611e-06 1.8475131e-06
 1.1593495e-04 9.9555296e-01 7.1204547e-04]"
3077,"SAP,168,QCI, ,SAP,無法,登入",0,BPM平台系統,4,"[9.1434902e-01 3.3516405e-06 7.6979559e-06 2.7787033e-03 8.2550243e-02
 2.5291886e-04 6.1141759e-06 5.1928135e-05]"
5841,"SAP,168,QCI, ,sap,無法,登入",0,BPM平台系統,4,"[9.1434902e-01 3.3516405e-06 7.6979559e-06 2.7787033e-03 8.2550243e-02
 2.5291886e-04 6.1141759e-06 5.1928135e-05]"
609,"SAP,2X8,QSMC, ,使用,重裝,電腦,安裝,LaserJet6P, ,Q412,印表機",2,GOC,5,"[5.37355263e-05 1.83152452e-01 7.53754079e-01 1.28656137e-03
 3.69975605e-05 5.00717759e-02 1.15257995e-02 1.18660428e-04]"
3455,"CAMP, , , , ,無法,登入, ,目前,人,外面,許多,單子,需",6,內部資訊系統,1,"[4.7832964e-06 2.9113967e-02 5.2985894e-03 1.6036491e-05 3.9084980e-06
 5.6234089e-04 9.6468228e-01 3.1805004e-04]"
5343,"SAP,168,QCI, ,T,Code, ,ZFAH, ,使用,問題",0,BPM平台系統,4,"[7.7391225e-01 4.6892287e-06 9.4910129e-06 3.1056183e-03 2.2258699e-01
 2.8277794e-04 8.2156748e-06 9.0071757e-05]"
509,"BPM,平台,系統, ,出現,bpm, ,portal, ,error,錯誤",6,內部資訊系統,0,"[2.0441339e-06 3.0660476e-03 5.4013508e-04 1.9860629e-06 1.1887643e-06
 9.1629423e-05 9.9599117e-01 3.0569514e-04]"
1157,"BPM,平台,系統, ,無法,列印",1,CAMP,0,"[1.6533608e-05 4.7333214e-01 7.6506324e-02 1.6540303e-04 2.5176816e-05
 2.8718875e-03 4.4565713e-01 1.4253806e-03]"
1453,"SAP,168,QCI, ,user, ,修改,T,code, ,ZV6T,功能",0,BPM平台系統,4,"[9.9832612e-01 1.4370013e-06 4.8718157e-06 1.0446869e-03 4.8107933e-04
 1.3559143e-04 2.1742046e-06 4.0920741e-06]"
3673,"SAP,168,QCI, ,財務部,成本,會計,課,user,反應,先前,Jim, ,NET,寫,一支,report,程式, ,用於,國稅局,報廢,清冊, ,user,反應,欄位,長度,小, ,導致,數字,無法,正常,顯示, ,Jim",0,BPM平台系統,4,"[9.9490392e-01 3.6861763e-06 1.4419900e-05 4.4174069e-03 2.1749295e-04
 4.3663109e-04 3.4346297e-06 3.0997705e-06]"
9192,"SAP,168,QCI, ,SAP,download,時, , ,出現, ,access, ,denied",0,BPM平台系統,4,"[9.8412967e-01 2.6181579e-06 6.9445609e-06 2.0144891e-03 1.3610913e-02
 2.0675657e-04 4.4787880e-06 2.4270266e-05]"
28461,"網管, ,目前,人,出差, ,電腦,開機,後,出現,無法,修復,後,無法,開機, ,影響,工作, ,可否,遠端, , , ,連絡,方式, , , , , , , , ,457",6,內部資訊系統,7,"[1.1428553e-05 3.0926696e-03 5.6576420e-04 6.0935195e-06 3.0701301e-06
 1.3363136e-04 9.9472564e-01 1.4615852e-03]"
1107,"SAP,168,QCI, ,無法,登入",0,BPM平台系統,4,"[9.9855298e-01 1.1614022e-06 3.9972515e-06 9.2881970e-04 3.9094218e-04
 1.1703404e-04 1.7960654e-06 3.2798600e-06]"
15252,"網管, ,printer, ,server, ,問題,後, ,QCI, ,研發,B2, ,印表機,使用",6,內部資訊系統,7,"[2.5034102e-04 4.1456334e-03 8.0172671e-04 5.4265704e-05 3.3843800e-05
 3.1012998e-04 9.2380679e-01 7.0597418e-02]"
8525,"SAP,168,QCI, ,user,點選,CSAP24,後, ,輸入,完,帳號,密碼, ,卻,無,選項,點選, , ,使用, ,Windows, ",0,BPM平台系統,4,"[9.9783701e-01 2.5304362e-06 8.5577021e-06 1.5081485e-03 4.1753476e-04
 2.1839452e-04 3.3037090e-06 4.5183569e-06]"
7193,"SAP,168,QCI, ,SAP,無法,登入",0,BPM平台系統,4,"[9.1434902e-01 3.3516405e-06 7.6979559e-06 2.7787033e-03 8.2550243e-02
 2.5291886e-04 6.1141759e-06 5.1928135e-05]"
843,"R,D,資訊,系統, ,Project, ,kick, ,off, ,之後, , , ,Project, ,maintenance, , , ,Project, ,member, ,setting, , , ,此時,memers,進行,加入,刪除,動作, , , ,再,做完,Team, ,Schedule, ,Setting, ,之後, , , ,發現,Project, ,member, ,Setting, ,只,加入,人員, ,無法,進行,刪除,動作, , , , , ,問,這是,預期,行為, , , ,thanks",6,內部資訊系統,3,"[6.7361943e-05 1.6404280e-02 5.7259537e-03 8.4980515e-05 2.7508582e-05
 1.2444040e-03 9.6986592e-01 6.5796673e-03]"
5883,"SAP,168,QCI, ,BOM,表, ,ZV29I, ,跑, , , ,Ext",0,BPM平台系統,4,"[9.9849451e-01 1.5243338e-06 5.3550625e-06 1.0690527e-03 2.7754030e-04
 1.4673978e-04 2.1682015e-06 3.1755665e-06]"
573,"BPM,平台,系統, ,BPM, ,無法,列印,放行",6,內部資訊系統,0,"[2.1210485e-06 3.7570358e-03 6.6280470e-04 2.3833541e-06 1.2674712e-06
 1.0817730e-04 9.9520564e-01 2.6054785e-04]"
1033,"R,D,資訊,系統, , , ,QITS,人,首頁,無法,正常,顯示, , , , ,使用,Search,頁面,查得,issue,後, ,點擊,issue, ,number,無法,顯示,issue,內容",6,內部資訊系統,3,"[4.8783154e-06 3.9463625e-03 8.4547000e-04 4.6141968e-06 2.4671201e-06
 1.7052125e-04 9.9432498e-01 7.0078520e-04]"
1078,"SAP,2X8,QSMC, ,執行,f,28,清帳,時, ,帶出,外幣,調整,科目,過不去",2,GOC,5,"[9.58000455e-05 1.04172617e-01 7.69704640e-01 2.31755222e-03
 5.21161419e-05 1.16338365e-01 7.22547341e-03 9.34162308e-05]"
4636,"SAP,168,QCI, ,ECN,单号, , , ,E0,1777, ,E0,1778, ,E0,1716, ,E0,1734, ,E0,1450",0,BPM平台系統,4,"[9.9847013e-01 1.4010026e-06 4.8194506e-06 1.0025868e-03 3.8245291e-04
 1.3273096e-04 2.0925243e-06 3.7370364e-06]"
6689,"SAP,168,QCI, ,SAP,帳號,申",0,BPM平台系統,4,"[9.1264236e-01 3.2511373e-06 7.5904795e-06 2.7841555e-03 8.4251486e-02
 2.5273275e-04 6.0475677e-06 5.2280091e-05]"
516,"BPM,平台,系統, ,使用,反應,上週, ,BPM, ,系統,發生,問題,時所,開立,訪客,申單,現在,無法,刪除",1,CAMP,0,"[2.7942195e-05 7.5542790e-01 1.5337096e-01 4.0616223e-04 4.2145850e-05
 5.3052357e-03 8.4865093e-02 5.5463851e-04]"
7640,"SAP,168,QCI, ,生產,大樓, , ,b1, , , , ,TMQ1, ,無法,列印, , , , , , , ,3104",0,BPM平台系統,4,"[9.9805731e-01 1.8385358e-06 6.0048019e-06 1.1288270e-03 6.4388063e-04
 1.5404512e-04 2.6489236e-06 5.5468217e-06]"
6857,"SAP,168,QCI, ,user, ,開啟,點料,單時,告知,版本,錯, ,再,確認,版本,問題",0,BPM平台系統,4,"[9.9482334e-01 1.7877671e-06 5.2919249e-06 1.2731854e-03 3.7315835e-03
 1.4918877e-04 2.9971750e-06 1.2720712e-05]"
3105,"SAP,2X8,QSMC, ,SAP268,進不去",2,GOC,5,"[1.2242989e-04 7.7194408e-02 7.3371589e-01 3.0753904e-03 6.4399843e-05
 1.8018201e-01 5.5653034e-03 8.0174650e-05]"
36211,"網管, ,藍屏,當機, , ,29, , ,出差,QSMC, ,藍屏,當機, , ,回,QCI, ,MIS,換新,RAM, , ,QCI, ,使用,OK, , ,這次, ,16, ,現在, ,出差,QSMC, ,藍屏,當機, , , ,發現,QSMC, ,連上,無線,網路,容易,藍屏,當機, ,網路線,摸,容易,當機",6,內部資訊系統,7,"[0.03558708 0.04119726 0.01831987 0.02100934 0.01087837 0.01558593
 0.7590308  0.09839136]"
4401,"SAP,168,QCI, ,user,使用,ZV05,查價, ,出現,錯誤,訊息, , ,5710",0,BPM平台系統,4,"[9.9839967e-01 1.4242627e-06 4.9733276e-06 1.0922187e-03 3.5585946e-04
 1.4022192e-04 2.1016522e-06 3.4779737e-06]"
3840,"SAP,168,QCI, ,ZP25,無法,執行",0,BPM平台系統,4,"[9.9848902e-01 1.1728698e-06 3.9990091e-06 9.4099197e-04 4.4182758e-04
 1.1760542e-04 1.8277135e-06 3.4890425e-06]"
1278,"SAP,2X8,QSMC, ,欲,刪除,檔案,無,作用",2,GOC,5,"[1.8523340e-04 5.1158760e-02 6.1020094e-01 4.7584055e-03 8.3280029e-05
 3.2933870e-01 4.2055422e-03 6.9064939e-05]"
10509,"SAP,168,QCI, ,SAP,帳號, , ,602, ,鎖住",0,BPM平台系統,4,"[9.7089350e-01 2.8236007e-06 7.1324198e-06 2.2591252e-03 2.6577691e-02
 2.2278061e-04 4.9974424e-06 3.1972300e-05]"
4253,"SAP,168,QCI, ,208,假,收假,無法,到,168",0,BPM平台系統,4,"[9.9858701e-01 1.4433685e-06 5.0890567e-06 1.0291458e-03 2.3190133e-04
 1.4064669e-04 2.0333980e-06 2.7643296e-06]"
4556,"SAP,168,QCI, ,無法,login, ,SAP23",0,BPM平台系統,4,"[9.9862409e-01 1.2336523e-06 4.2888778e-06 9.3453610e-04 3.0889834e-04
 1.2212583e-04 1.8507660e-06 3.0274723e-06]"
5348,"SAP,168,QCI, ,使用,搜尋,Inoice, ,預期,資料,不符, ,急件",0,BPM平台系統,4,"[9.9845517e-01 1.3365519e-06 4.6418681e-06 1.0300881e-03 3.7133065e-04
 1.3200514e-04 2.0073992e-06 3.4498362e-06]"
791,"SAP,2X8,QSMC, ,ECN, ,NO, , ,E0,1453, , ,转入,298",2,GOC,5,"[7.23044068e-05 1.48811907e-01 7.69324243e-01 1.67835667e-03
 4.45361948e-05 7.02024028e-02 9.75301489e-03 1.13190785e-04]"
1319,"SAP,168,QCI, ,sap, ,logon, ,issue",0,BPM平台系統,4,"[9.9423981e-01 1.7109384e-06 5.0359840e-06 1.4684733e-03 4.1139550e-03
 1.5640496e-04 2.9268401e-06 1.1737399e-05]"
9786,"SAP,168,QCI, ,user,BPM, ,Vendor, ,Data, ,出現,error, ,message",0,BPM平台系統,4,"[9.9778253e-01 2.3785437e-06 8.9314599e-06 1.7625281e-03 1.8923118e-04
 2.4870937e-04 2.8415284e-06 2.9101589e-06]"
6272,"SAP,168,QCI, ,user, ,703, ,209, ,無法,登入,CSAP26",0,BPM平台系統,4,"[9.9822778e-01 1.3563625e-06 4.5382853e-06 1.0269025e-03 6.0368475e-04
 1.2908297e-04 2.1113440e-06 4.5228257e-06]"
1174,"BPM,平台,系統, ,test",6,內部資訊系統,0,"[1.5042955e-05 4.3308905e-01 6.7181475e-02 1.4227118e-04 2.3248887e-05
 2.5270258e-03 4.9552530e-01 1.4965830e-03]"
330,"SAP,168,QCI, ,218,無法,登入",0,BPM平台系統,4,"[9.98433769e-01 1.19629112e-06 4.07309426e-06 9.64260951e-04
 4.71833599e-04 1.19339806e-04 1.86557031e-06 3.66384347e-06]"
959,"BPM,平台,系統, ,表單,無法,正常",1,CAMP,0,"[1.7294436e-05 4.9433872e-01 7.8343496e-02 1.7148748e-04 2.6524822e-05
 2.8951971e-03 4.2276236e-01 1.4448856e-03]"
618,"BPM,平台,系統, ,單號,app46, , ,無法,簽收, , ,出現,錯誤",6,內部資訊系統,0,"[2.4189285e-06 4.1401270e-03 7.7109964e-04 2.9069363e-06 1.3853735e-06
 1.2916674e-04 9.9469006e-01 2.6293384e-04]"
1640,"SAP,2X8,QSMC, ,user, ,一筆,SO, ,970, , ,系統,裏,資料,欲,列印,報表,卻,無,item,資料, , , , ,TEL",2,GOC,5,"[1.6998552e-04 8.1741355e-02 6.9642013e-01 4.0086280e-03 8.2642466e-05
 2.1091746e-01 6.5605831e-03 9.9239660e-05]"
7091,"SAP,168,QCI, ,無法,logon, ,SAP",0,BPM平台系統,4,"[9.9747401e-01 1.2877175e-06 4.0854361e-06 1.0869631e-03 1.3016951e-03
 1.2342734e-04 2.1270635e-06 6.2956551e-06]"
1162,"BPM,平台,系統, ,無法,登入,MyBPM,簽核,表單",1,CAMP,0,"[1.9094872e-05 5.4399967e-01 8.8892482e-02 1.9998060e-04 2.9336279e-05
 3.2707565e-03 3.6223951e-01 1.3491941e-03]"
6018,"SAP,168,QCI, ,User,反應,新,SAP,平台,無法,使用,嘸,蝦米, ,游標,亂跳,情況,發生",0,BPM平台系統,4,"[9.9313509e-01 2.1924643e-06 6.1868695e-06 1.6139785e-03 5.0469935e-03
 1.7709375e-04 3.5995472e-06 1.4807033e-05]"
1911,"BPM,平台,系統, ,Free, ,Sample, ,Application,BPM, ,Form,使用,問題, , ,385",1,CAMP,0,"[3.5319663e-05 6.6705352e-01 2.8315580e-01 6.5593532e-04 4.7633803e-05
 1.0763874e-02 3.8025845e-02 2.6210526e-04]"
7718,"SAP,168,QCI, ,user, ,勾,BOM, ,process, ,詢問, ,user,連繫",0,BPM平台系統,4,"[9.9820721e-01 1.5673522e-06 5.2438504e-06 1.0859949e-03 5.4987072e-04
 1.4323932e-04 2.3440234e-06 4.5523661e-06]"
1423,"SAP,168,QCI, ,SAP,帳號,被鎖,無法,使用",0,BPM平台系統,4,"[9.1343737e-01 3.4438815e-06 7.9498477e-06 2.8166012e-03 8.3415739e-02
 2.5886536e-04 6.3074667e-06 5.3729607e-05]"
1992,"SAP,168,QCI, ,user,無法,key,中文",0,BPM平台系統,4,"[9.9840742e-01 1.2849900e-06 4.3814357e-06 1.0011222e-03 4.5324254e-04
 1.2690983e-04 1.9758716e-06 3.6848126e-06]"
16769,"BPM,平台,系統, ,申者,QSMC,常駐, ,申者,使用,BPM,原始,網址,登入, , , ,無法,上海,透過,Myquanta, ,Intra,System, ,BPM, , ,MYBPM, ,連線到,BPM,網頁, , , , ,382",7,網管,0,"[3.7830077e-06 4.3941054e-05 1.4270279e-05 4.7180501e-07 3.1193108e-06
 1.3089981e-06 1.2664006e-03 9.9866664e-01]"
3451,"CAMP, ,CAMP,畫面,英文,界面, ,修改為,中文,界面",6,內部資訊系統,1,"[1.5735013e-05 3.7575069e-01 5.5439398e-02 1.2794531e-04 2.3250384e-05
 2.2246374e-03 5.6474608e-01 1.6723019e-03]"
1077,"SAP,2X8,QSMC, ,QSMC, ,accounting, ,group, ,needs, ,do, ,partial, ,payment, ,to, ,vendor, , , ,how, ,to, ,control, ,it, ,in, ,2X8",2,GOC,5,"[1.1881889e-04 1.5889443e-01 7.3351341e-01 2.4825856e-03 7.3518495e-05
 9.2849873e-02 1.1910344e-02 1.5702801e-04]"
4859,"SAP,168,QCI, ,現在,user,發現,即时,執行, ,ZN26,後,價格,錯誤,問題,存在, , ,user,修改,程序, , ,所有,防範,建立,業務,開,deliver, ,時, ,对此,需求,请,QCI, ,MIS,协助,处理, ,Thanks",0,BPM平台系統,4,"[9.9574125e-01 2.8275786e-06 8.0978689e-06 1.3303213e-03 2.7184039e-03
 1.8033136e-04 4.1120702e-06 1.4764096e-05]"
8555,"SAP,168,QCI, ,user,反應, ,之前,簽過,表單, ,這幾天,部門,代號,換了, ,扣帳,說,無法,扣, ,不知,進行",0,BPM平台系統,4,"[9.7347641e-01 1.2593448e-05 4.8453156e-05 2.4516081e-02 5.6555204e-04
 1.3680860e-03 7.6341175e-06 5.1087463e-06]"
3566,"GOC, ,myquanta,進不去",6,內部資訊系統,2,"[2.4448036e-06 7.9738908e-03 1.2930249e-03 4.0633322e-06 1.7829733e-06
 1.6943466e-04 9.9031138e-01 2.4402476e-04]"
4471,"SAP,168,QCI, ,新增,customer, ,data, ,知道,sale, ,org, , , ,系統,晶片,實驗室",0,BPM平台系統,4,"[9.9860448e-01 1.5780073e-06 5.6305876e-06 1.0387205e-03 1.9596264e-04
 1.4859946e-04 2.1659682e-06 2.9162420e-06]"
3067,"SAP,168,QCI, ,需要,SAP,權限",0,BPM平台系統,4,"[9.9857843e-01 1.5218617e-06 5.4078832e-06 1.0809874e-03 1.8063044e-04
 1.4852475e-04 2.0273105e-06 2.4456992e-06]"
3818,"SAP,168,QCI, ,ESAP26,無法,登入",0,BPM平台系統,4,"[9.9855298e-01 1.1614022e-06 3.9972515e-06 9.2881970e-04 3.9094218e-04
 1.1703404e-04 1.7960654e-06 3.2798600e-06]"
8211,"SAP,168,QCI, ,user,使用,ctrix,登入,sap, ,30,31,32,無法,登入, , ,user,以前,登入,sap",0,BPM平台系統,4,"[6.9603008e-01 7.3248461e-06 1.3665182e-05 3.4840072e-03 2.9999641e-01
 3.3249907e-04 1.1395008e-05 1.2469084e-04]"
926,"GOC, ,PRO,E, ,過期, ,無法,使用, ,目前,人,重慶,出差, ,緊急, ,無法,辦公, , , ,目前,已,提出,資訊,需求,申,單號, ,APP74, , ,但據,同事,經驗, ,須要,一個,禮拜,簽核, , ,造成,無法,進行,工作",5,SAP-2X8(QSMC),2,"[3.1487260e-04 2.2873273e-03 2.2537785e-02 9.3666194e-03 3.7385682e-05
 9.6499676e-01 4.4949158e-04 9.7449210e-06]"
1337,"SAP,168,QCI, ,Citrix,無法,連上,sap",0,BPM平台系統,4,"[9.9169439e-01 1.7045054e-06 4.8160823e-06 1.4995494e-03 6.6275634e-03
 1.5461641e-04 3.0009583e-06 1.4410576e-05]"
35997,"網管, ,出差,前因,hd,壞掉,置換,舊,hd, ,大陸,時,正常,收發,mail, , ,回來,後,卻,無法,正常,登入,windows",6,內部資訊系統,7,"[9.5225056e-05 5.2198991e-03 1.2817777e-03 2.3896091e-05 2.6646629e-05
 2.5903006e-04 7.8446633e-01 2.0862716e-01]"
1682,"SAP,168,QCI, ,user, ,新進,人員, ,同事,希望,uaer,權限,進入, ,無須,再,新申",0,BPM平台系統,4,"[9.9838424e-01 1.6511715e-06 5.9332383e-06 1.2074661e-03 2.3246490e-04
 1.6313202e-04 2.2582465e-06 2.9205635e-06]"
6334,"SAP,168,QCI, ,can,t, ,login, ,SAP",0,BPM平台系統,4,"[9.9344081e-01 1.7430121e-06 5.0074841e-06 1.4136386e-03 4.9707075e-03
 1.5167792e-04 2.9904986e-06 1.3399801e-05]"
7815,"SAP,168,QCI, ,SAP,網頁,登入",0,BPM平台系統,4,"[9.8095030e-01 2.1808662e-06 5.7759739e-06 1.9277539e-03 1.6896831e-02
 1.8987202e-04 3.9445522e-06 2.3258848e-05]"
9194,"SAP,168,QCI, ,採購,查詢,2006,年,168,資料, , ,出貨,記錄, , , ,382",0,BPM平台系統,4,"[9.5825779e-01 9.6281356e-06 4.1888616e-05 3.9560322e-02 6.4312690e-04
 1.4766443e-03 6.7064429e-06 3.8307940e-06]"
624,"BPM,平台,系統, ,填單,完成,後,出現,500, ,error, , ,單號,成立, ,流程,完成,一半, ,單號, ,APP50",6,內部資訊系統,0,"[1.6768829e-05 3.0778763e-01 5.2389134e-02 1.3323195e-04 2.2096154e-05
 2.4691944e-03 6.3570237e-01 1.4795646e-03]"
2116,"BPM,平台,系統, ,假,頁面, ,BPM,許多,頁面,無法,使用, , , ,出現,網路,無法,使用,錯誤,訊息, , , ,聯繫,方式, , ,roy, ,ko, ,quantatw, ,com, , ,申者,目前,美國,舊金山,出差",6,內部資訊系統,0,"[4.7329071e-05 7.0381444e-03 1.6441883e-03 1.9396546e-05 2.2384877e-05
 3.2631782e-04 9.4652969e-01 4.4372629e-02]"
4903,"SAP,168,QCI, ,ZMMIH,領料, , ,無法,列印",0,BPM平台系統,4,"[9.9844629e-01 1.2438691e-06 4.2388838e-06 9.7114284e-04 4.4929647e-04
 1.2222922e-04 1.9191539e-06 3.6911956e-06]"
1807,"BPM,平台,系統, ,以下,張,報廢,異常,已,抽單, ,需,回復, ,APP64, , ,APP65, , ,APP66, , ,APP67, , , , , ,382, ",6,內部資訊系統,0,"[2.9206128e-06 4.4931839e-03 7.7628595e-04 3.0499396e-06 1.7727881e-06
 1.2681067e-04 9.9422616e-01 3.6977092e-04]"
3855,"SAP,168,QCI, ,ECN, , ,九月,0762, , ,user,欲,加速,ECN, ,快進,SAP",0,BPM平台系統,4,"[9.9798727e-01 1.4266483e-06 4.6338332e-06 9.9841505e-04 8.7415095e-04
 1.2590908e-04 2.2578461e-06 5.9826880e-06]"
6388,"SAP,168,QCI, ,user,反應,說,SAP,簽核,文件,找不到, ,連絡",0,BPM平台系統,4,"[9.9318886e-01 2.1237465e-06 5.9890085e-06 1.5843149e-03 5.0280998e-03
 1.7272921e-04 3.4881878e-06 1.4360268e-05]"
1348,"SAP,168,QCI, ,CSAP26,無法,登入, , ,帳號,602",0,BPM平台系統,4,"[9.9848551e-01 1.2951858e-06 4.4647763e-06 9.9113048e-04 3.8500494e-04
 1.2723957e-04 1.9615261e-06 3.4812624e-06]"
470,"BPM,平台,系統, ,資訊,需求單,送,簽到,Andy, ,Fan, ,范礼,双, , ,之後, ,找不到,签核,地方, , ,签不, , ,單號, ,APP48",6,內部資訊系統,0,"[5.0702374e-06 3.3925194e-03 6.4844842e-04 3.3139013e-06 2.6218142e-06
 1.2412196e-04 9.9431568e-01 1.5081430e-03]"
967,"BPM,平台,系統, ,無法,申,加班,作業",1,CAMP,0,"[1.9301040e-05 7.6390922e-01 1.4151688e-01 2.9863417e-04 3.4025354e-05
 4.3418794e-03 8.9357257e-02 5.2278594e-04]"
4280,"BPM,平台,系統, ,MRO,申單,已,簽核,完成, ,附件,需,查看,使用, ,點開,需求單,內容,顯示,無,權限, ,無法,查看,字樣, ,再",6,內部資訊系統,0,"[5.7606708e-06 1.2975863e-02 3.0719491e-03 1.3401486e-05 3.3352353e-06
 4.9658504e-04 9.8314756e-01 2.8554566e-04]"
2602,"SAP,2X8,QSMC, ,User, ,can, ,not, ,print, ,2003, ,data, , ,from, ,QCDESV7, , , ,VF01",2,GOC,5,"[1.1292515e-04 1.4469765e-01 7.4687541e-01 2.3734018e-03 7.0528462e-05
 9.5768243e-02 9.9676149e-03 1.3420288e-04]"
1303,"SAP,168,QCI, ,MM01, ,shows, , ,the, ,group, ,data, ,for, ,the, ,material, ,is, ,locked, ,by, ,ESSA03",0,BPM平台系統,4,"[9.9815255e-01 1.9173383e-06 6.6482503e-06 1.3043770e-03 3.5233953e-04
 1.7553760e-04 2.6305263e-06 3.9932488e-06]"
5551,"SAP,168,QCI, ,無法,連線, , ,正常",0,BPM平台系統,4,"[9.9814963e-01 1.3044407e-06 4.3401528e-06 1.0230452e-03 6.8871200e-04
 1.2622136e-04 2.0730736e-06 4.7272224e-06]"
4526,"SAP,168,QCI, ,登入,時,跳出,錯誤,訊息",0,BPM平台系統,4,"[9.9853885e-01 1.3248221e-06 4.6758873e-06 1.0369242e-03 2.8029186e-04
 1.3323789e-04 1.9294494e-06 2.8715697e-06]"
2189,"SAP,168,QCI, ,sap,無法,登入",0,BPM平台系統,4,"[9.1434902e-01 3.3516405e-06 7.6979559e-06 2.7787033e-03 8.2550243e-02
 2.5291886e-04 6.1141759e-06 5.1928135e-05]"
3288,"BPM,平台,系統, ,兩年,前,MRO,抽單, ,MIS",1,CAMP,0,"[1.9750732e-05 6.7509860e-01 1.1219727e-01 2.4460818e-04 3.2366999e-05
 3.7438630e-03 2.0769866e-01 9.6484524e-04]"
342,"BPM,平台,系統, ,發票,作業,時, ,填完,所有,資訊,之後, ,儲存,時,出現, ,款,稅額,需,等於,發票,金額,加總, ,PO,稅額, , , ,確認,過後,發現,輸入,應該,正確, , ,相關,資訊, , , , , ,PO,編號, , , , , , , , , , ,PO,項次, , , ,GR,單號, , , , , , , , ,GR,編號, ,品名, , , , , , , , , , ,採購,總額, ,未稅, , ,採購,總量, ,採購,稅額, ,幣別, , , , , , ,數量, , , , , , , , , , , ,驗收,金額, ,未稅, , ,驗收,單號, , , , , , , , , ,New, ,Report, , ,00, , , , , , , , , , , , , ,00, , , , , , , ,500, ,00, ,TWD, , , , , , , , ,APP06",7,網管,0,"[2.5577375e-03 2.1180785e-03 2.4048630e-03 1.3455752e-03 2.7331260e-03
 7.7765936e-04 6.7132632e-03 9.8134977e-01]"
7743,"SAP,168,QCI, ,USER,忘記,密碼, ,帳號,ET010, ,2650",0,BPM平台系統,4,"[9.9829215e-01 1.3592679e-06 4.5941797e-06 1.0381066e-03 5.2624033e-04
 1.3135973e-04 2.0924947e-06 4.1431003e-06]"
7870,"SAP,168,QCI, ,SAP,程式,改過,導致,無法,列印",0,BPM平台系統,4,"[9.8498410e-01 2.2159327e-06 5.9340296e-06 1.8990780e-03 1.2894839e-02
 1.8875735e-04 3.8976709e-06 2.1140353e-05]"
6580,"SAP,168,QCI, ,使用,反應,帳號,無法,登入",0,BPM平台系統,4,"[9.9850768e-01 1.3132495e-06 4.5075694e-06 9.8032539e-04 3.7369708e-04
 1.2704683e-04 1.9782785e-06 3.4459008e-06]"
831,"R,D,資訊,系統, ,無法,選取,到,新,加入,部門,人員",6,內部資訊系統,3,"[2.70318560e-05 5.50072733e-03 1.30288908e-03 1.12287025e-05
 1.36887356e-05 2.23180497e-04 9.35252070e-01 5.76691478e-02]"
2622,"SAP,168,QCI, ,invoice,轉檔,程式",0,BPM平台系統,4,"[9.9870038e-01 1.3066999e-06 4.6251757e-06 9.4413082e-04 2.1542753e-04
 1.2966437e-04 1.8728612e-06 2.5537724e-06]"
2135,"CAMP, ,表單,編號,5444, , ,T2G, ,新增,表單,管理, , ,無法,搜尋到,Victor, ,Peng, ,quantatw, ,com, , ,F, ,C, ,Lin, ,quantatw, ,com, , ,加入,看看,操作,問題",6,內部資訊系統,1,"[4.2963120e-06 3.6176462e-03 5.2136398e-04 2.5378963e-06 2.4304904e-06
 8.6180655e-05 9.9459708e-01 1.1684421e-03]"
4217,"SAP,168,QCI, ,MyQuanta, ,中,無,Sap, ,Login, ,icon",0,BPM平台系統,4,"[9.9812597e-01 1.4524514e-06 4.7742828e-06 1.0467659e-03 6.8268413e-04
 1.3099775e-04 2.2360634e-06 5.0765248e-06]"
4756,"R,D,資訊,系統, ,QSIT, , , ,start, ,project, ,出現,錯誤,訊息, , ,Data, ,Fail, , ,洽,MIS, ,管理員",6,內部資訊系統,3,"[7.6631977e-06 4.5051966e-03 1.1117951e-03 7.0174210e-06 3.7893531e-06
 2.4813722e-04 9.9269146e-01 1.4248907e-03]"
