description,category_a,category_b,category_c,category_d,category,description_clean,category_target
"3/11申請的訪客無線網路(單號1500003362)在3/12訪客可以登入, 但今日3/19已無法登入, 請幫忙澄清是否需要再次申請! 感謝",BPM平台系統,資訊類相關服務,資訊需求申請單,系統無法登入,BPM平台系統,3/11申請的訪客無線網路單號在3/12訪客可以登入 但今日3/19已 澄清是否需要再次申請,0
無法簽核資訊需求單,BPM平台系統,資訊類相關服務,資訊需求申請單,關卡流程詢問,BPM平台系統,無法簽核資訊需求單,0
資訊需求單送簽到Andy Fan(范礼双) 之後，找不到签核的地方 ，所以签不了  單號:APP0129048,BPM平台系統,資訊類相關服務,資訊需求申請單,相關操作詢問,BPM平台系統,資訊需求單送簽到andy fan範禮雙 之後簽核的地方 簽  單號app48,0
需求內容:無線網路申請，由會議室申請單加入時出現錯誤。,BPM平台系統,資訊類相關服務,資訊需求申請單,系統無法登入,BPM平台系統,需求內容無線網路申請由會議室申請單加入時,0
在資訊需求申請單裡面選擇i2後按下新增時跳出帳號權限錯誤  分機:387-13038,BPM平台系統,資訊類相關服務,資訊需求申請單,相關操作詢問,BPM平台系統,在資訊需求申請單裡面選擇i2後按下新增時跳出帳號權限錯誤,0
資訓需求單1500003880 要cancel，不能cancel，簽核流程也不能看。  傳回的錯誤訊息:從伺服器傳回的狀態碼為500。  ext:17742,BPM平台系統,資訊類相關服務,資訊需求申請單,系統無法登入,BPM平台系統,資訓需求單 要cancel不能cancel簽核流程也不能看  傳回的錯誤訊息從伺服器傳回的狀態碼為500,0
為客戶申請無線網路申請單，單不能 由訪客申請單導入,BPM平台系統,資訊類相關服務,資訊需求申請單,相關操作詢問,BPM平台系統,為客戶申請無線網路申請不能 由訪客申請單導入,0
用自己的帳號登入電腦但是進入BPM後變成別人的帳號(01050140),BPM平台系統,資訊類相關服務,資訊需求申請單,相關操作詢問,BPM平台系統,用的帳號登入電腦進入bpm後變成的帳號,0
QITS系統 NB3RD1 HK8 HK9 在create issue時 無法選擇Found Stage  已經有於subitem做過neo的設定了 謝謝,R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,qits系統 nb3rd1 hk8 hk9 在create 時 found stage  已經有於subitem做過neo的設定了,1
請問如何在Nb3rd1 Issue Report格式增加Comment欄位 如Nb3rd2   謝謝,R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,請問在nb3rd1  report格式增加comment欄位 如nb3rd2,1
Platform can''t be created. It will pop error mesaage.,R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,platform can''t be created. it will pop error mesaage,1
NB3RD1 BZ1 project  T-0024616  該issue無法被Open 可否幫忙查看原因 感謝,R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,nb3rd1 bz1 project  t16  該無法被open 可否幫忙查看原因,1
Issue ID FF6F-0001 and FF6F-0002 沒有Issue Owner欄位可以assign  麻煩幫忙看一下原因 感謝,R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,id ff6f and ff6f 沒有 owner欄位可以assign  幫忙看一下原因,1
1. 新增NB3RD1 客戶別：VIZIO ，Platform：AMD Hondo  2.Stage維護問題,R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,1. 新增nb3rd1 客戶別vizio platformamd hondo  2.stage維護問題,1
"home頁面無法顯示(show黃色error頁面), 無法create issue  設定project: 0Q7 有此問題  其他案子沒有問題",R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,home頁面無法顯示show黃色error頁面 無法create   設定project 0q7 有此問題  案子沒有問題,1
"QITS(NB4) ZHN 的 Notice mail 系統一次會發出 3 封信, RD 那邊也一樣一次收到三封.  請幫忙查看. 謝謝.  User: 92052901 (Kuen Liu (劉堃洛))  發生時間：  11/28 21:14, 11/29 8:39",R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,qitsnb4 zhn 的 notice mail 系統一次會發出封信 rd 也一次收到三封.  查看. .       發生時間  11/28 2114 11/29 839,1
您好  今天我們在QITS (NB4)建立一個叫做QWizard的project，並且開了一條issue做測試，但是卻無法在Search頁面使用Project Name、Issue No或KeyWord找到issue。另外我們建立一個叫做QWizard的HomePage設定檔，一樣也找不到。請您協助，謝謝。,R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,在qits nb4建立一個叫做qwizard的project開了一條做測試卻無法在search頁面使用project name no或keyword找到建立一個叫做qwizard的homepage設定檔也請您協助,1
使用者舊工號：10007015 反應需要將舊工號刪除，請協助處理,R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,舊 反應需要將舊刪除,1
"http://citrixgw/Core/Menu.aspx?Menuset=GITS   QITS 系統,Project mantain.   在Issue Submit CC的部份, 找不到人員.",R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,qits 系統project mantain.   在isbmit cc的部份 人員,1
"BY2E目前在QITS裡出現了兩個  其中838的是跟QSIT上一樣的編號  想要請你幫忙：  1,) 將1003那個BY2E的刪掉  2,) 如果可以的話是否可以幫忙把838裡的ISSUE清空",R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,by2e目前在qits裡出現了兩個  838的是跟qsit上的編號  請你幫忙 將by2e的刪掉 可以是否可以幫忙把838裡的清空,1
Issue export的功能問題,R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,export的功能問題,1
"QITS 無法顯示員工姓名及員工部門, 也無法正常使用.",R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,qits 無法顯示員工姓名及員工部門 也無法正常使用,1
"系統顯示 Can''t find department information ,且QITS上所有issue都不能看到.",R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,系統顯示 can''t find department information 且qits上所有都不能看到,1
"雖我是project leader.但確無法對issue做assign/reassign的動作.請幫忙再看一次狀況,謝謝",R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,雖我是project leader.但確無法對做assign/reassign的動作.再看一次狀況,1
登入系統後，操作異常無法使用，請協助處理,R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,登入系統後操作異常,1
"BPM 畫面出來很慢, 且左手邊的選項一直無法正常顯示, 無法key 訪客申請單",BPM平台系統,事務類相關服務,訪客申請單,系統無法登入,BPM平台系統,bpm 畫面出來很慢 且左手邊的選項無法正常顯示 無法key 訪客申請單,0
想把權限轉給同事，不知道該如何轉移,BPM平台系統,事務類相關服務,門禁申請單,相關操作詢問,BPM平台系統,想把權限轉給不知道該轉移,0
"無法申請,今日9點有訪客",BPM平台系統,事務類相關服務,訪客申請單,相關操作詢問,BPM平台系統,今日9點有訪客,0
使用者反應，系統無法正常操作，請協助處理,BPM平台系統,事務類相關服務,訪客申請單,系統無法登入,BPM平台系統,系統無法正常操作,0
南棟北棟2F所有的門禁系統發生錯誤訊息請協助處理  EXT:10555,BPM平台系統,事務類相關服務,門禁申請單,系統無法登入,BPM平台系統,南棟北棟2f所門禁系統發生錯誤訊息,0
"無法送出申請單,顯示申請單已存在",BPM平台系統,事務類相關服務,訪客申請單,系統無法登入,BPM平台系統,無法送出申請單顯示申請單已存在,0
門禁區域找不到QCI0A000進出口課選項,BPM平台系統,事務類相關服務,訪客申請單,相關操作詢問,BPM平台系統,門禁區域qci0a000進出口課選項,0
無法進行簽核　#13986,BPM平台系統,事務類相關服務,訪客申請單,系統無法登入,BPM平台系統,無法進行簽核,0
使用者申請單號為:APP0011830有相關問題詢問  #12812,BPM平台系統,事務類相關服務,門禁申請單,相關操作詢問,BPM平台系統,申請單號為app30有相關問題詢問,0
簽核時出現異常  請協助,BPM平台系統,事務類相關服務,門禁申請單,相關操作詢問,BPM平台系統,簽核時出現異常,0
出現bpm portal error錯誤,BPM平台系統,事務類相關服務,訪客申請單,系統無法登入,BPM平台系統,出現bpm portal error錯誤,0
接待反應目前無法制卡。,BPM平台系統,事務類相關服務,訪客申請單,關卡流程詢問,BPM平台系統,接待反應目前無法制卡,0
連線不穩定,BPM平台系統,事務類相關服務,訪客申請單,系統無法登入,BPM平台系統,連線不穩定,0
訪客申請單想把時間往後改,BPM平台系統,事務類相關服務,訪客申請單,相關操作詢問,BPM平台系統,訪客申請單想把時間往後改,0
網路不斷出現錯誤訊息。BPM進不去。但其它內部系統可以正常使用。分機：15248。,BPM平台系統,事務類相關服務,訪客申請單,系統無法登入,BPM平台系統,網路不斷訊息bpm進不去但內部系統可以正常使用,0
要填受訪者聯絡人以及陪同人員時，無法使用,BPM平台系統,事務類相關服務,訪客申請單,相關操作詢問,BPM平台系統,要填受訪者人陪同人員時,0
"分機: 12112  問題: MYQUANTA/BPM 無法登入, 一直要求輸入帳號密碼",BPM平台系統,事務類相關服務,訪客申請單,系統無法登入,BPM平台系統,myquanta/bpm  要求輸入帳號密碼,0
"使用者反應上週 BPM 系統發生問題時所開立的訪客申請單現在無法刪除, 請協助處理。",BPM平台系統,事務類相關服務,訪客申請單,相關操作詢問,BPM平台系統,上週 bpm 系統發生問題時所開立的訪客申請單現在無法刪除,0
訪客單主管無法簽核。,BPM平台系統,事務類相關服務,訪客申請單,關卡流程詢問,BPM平台系統,訪客單無法簽核,0
APP0077641 主管無法看到簽核單    #12802,BPM平台系統,人資類相關服務,出差申請單,系統無法登入,BPM平台系統,app41 無法看到簽核單,0
"APP79852, 主管無法簽核 也無法抽單。",BPM平台系統,人資類相關服務,出差申請單,關卡流程詢問,BPM平台系統,app 無法簽核 也無法抽單,0
申請出差網路電話顯示已申請,BPM平台系統,人資類相關服務,出差申請單,相關操作詢問,BPM平台系統,申請網路顯示已申請,0
出差申請單無法成功填單，會出現錯誤,BPM平台系統,人資類相關服務,出差申請單,系統無法登入,BPM平台系統,申請單無法成功填單會,0
"單子簽核到主管, 但主管說, 看不到申請單, 4/23 即要出差",BPM平台系統,人資類相關服務,出差申請單,關卡流程詢問,BPM平台系統,單子簽核到  看不到申請單 4/23 即要,0
無法填寫航班資訊 for 出差接機,BPM平台系統,人資類相關服務,出差申請單,系統無法登入,BPM平台系統,航班資訊 for 接機,0
"剛剛網頁lag點了幾次送出, 產生了多筆出差申請單, 煩請協助取消以下單子  APP0081895  APP0081896  APP0081897",BPM平台系統,人資類相關服務,出差申請單,關卡流程詢問,BPM平台系統,剛剛網頁lag點了幾次送出 產生了多筆申請單 協助取消以下單子  app95  app96  app97,0
"處理伺服器上的要求發生未知的錯誤,從伺服器傳回的狀態為500",BPM平台系統,人資類相關服務,出差申請單,系統無法登入,BPM平台系統,伺服器上的要求發生未知的錯誤從伺服器傳回的狀態為500,0
航班申請單只能填寫QSMC,BPM平台系統,人資類相關服務,出差申請單,系統無法登入,BPM平台系統,航班申請單只能填寫,0
BPM系統錯誤,BPM平台系統,人資類相關服務,出差申請單,相關操作詢問,BPM平台系統,bpm系統錯誤,0
出差填單時間與實際出差時間不同，想詢問有沒有關係!!,BPM平台系統,人資類相關服務,出差申請單,相關操作詢問,BPM平台系統,填單時間與實際時間有沒係,0
"同仁填寫出差申請單到北京出差, 系統顯示需要QCMC 的 Linda Cao(曹会平) 同仁簽核,   請幫忙處理, 不然同仁無法出差, 謝謝您.",BPM平台系統,人資類相關服務,出差申請單,關卡流程詢問,BPM平台系統,填寫申請單到北京 系統顯示需要 的 linda cao曹會平 簽核    無法,0
"SIBU Q2 QSMC的出差統計次數有誤,   助理查詢BU出差統計為29次,   但實際Q2的出差只有28次,  請幫忙處理.",BPM平台系統,人資類相關服務,出差申請單,相關操作詢問,BPM平台系統,sibu q2 的統計次數有誤   bu統計為29次   但實際q2的28次,0
"點進""系統管理""->出差申請單查詢, 出現下述錯誤訊息, 無法查詢:  Error Message已發生類型 ''System.Web.HttpUnhandledException'' 的例外狀況。",BPM平台系統,人資類相關服務,出差申請單,系統無法登入,BPM平台系統,點進系統管理申請單 出現下述錯誤訊息 無法  error message已發生類型 ''system.web.httpunhandledexception'' 的例外狀況,0
"出差需求取消,但出差申請單已簽核完成無法抽單.  請幫忙抽單,謝謝  單號:APP0080976",BPM平台系統,人資類相關服務,出差申請單,相關操作詢問,BPM平台系統,需求取消但申請單已簽核完成無法抽單.  抽單  單號app76,0
分機:11891  出差申請單，簽核設定,BPM平台系統,人資類相關服務,出差申請單,關卡流程詢問,BPM平台系統,申請單簽核設定,0
