description,category_a,category_b,category_c,category_d,category,description_clean,category_target
智權組在myquanta資訊共用資料夾又不見了。  EXT:13484,R&D資訊系統,廣達入口網站【MyQuanta】,【DGS】標準設計資訊分享平台,系統無法登入,R&D資訊系統,智權組在myquanta資訊共用資料夾又不見了,1
"16316 , 從MyQuanta進入IntraSystem點選BPM ICON沒有反應 其他的都OK,",R&D資訊系統,廣達入口網站【MyQuanta】,【DGS】標準設計資訊分享平台,系統無法登入,R&D資訊系統,從MyQuanta進入IntraSystem點選BPM ICON沒有反應 的都OK,1
myquanta 的內部系統無法開啟bpm或放行單,R&D資訊系統,廣達入口網站【MyQuanta】,【DGS】標準設計資訊分享平台,系統無法登入,R&D資訊系統,myquanta 的內部系統無法開啟bpm或放行單,1
SharePoint，excel無法匯入,R&D資訊系統,廣達入口網站【MyQuanta】,【DGS】標準設計資訊分享平台,資料上傳/下載問題詢問,R&D資訊系統,SharePoint excel無法匯入,1
Proe在Myquanta上的word檔無法進行預覽 #12268,R&D資訊系統,廣達入口網站【MyQuanta】,【DGS】標準設計資訊分享平台,資料上傳/下載問題詢問,R&D資訊系統,Proe在Myquanta上的word檔無法進行預覽,1
無法進myquanta,R&D資訊系統,廣達入口網站【MyQuanta】,【DGS】標準設計資訊分享平台,系統無法登入,R&D資訊系統,無法進myquanta,1
請幫忙建立新的 Class SubClass,R&D資訊系統,測試相關服務,【QDSM】測試設備預約管理系統,相關操作詢問,R&D資訊系統,請幫忙建立新的 Class SubClass,1
Daisy Yu (于溪臣) SIT-QSMC测试三部测试二课  device Import Excel 發生錯誤  請協助,R&D資訊系統,測試相關服務,【QDSM】測試設備預約管理系統,相關操作詢問,R&D資訊系統,Daisy Yu  於溪臣  SIT 測試三部測試二課  device Import Excel 發生錯誤  請協助,1
"第一次匯入資料 6百多筆, 因為一筆一筆上傳圖片需要大量人力 加上 系統緩慢!  希望可以請mis幫忙上傳  或是有批次上傳功能",R&D資訊系統,測試相關服務,【QDSM】測試設備預約管理系統,相關操作詢問,R&D資訊系統,第一次匯入資料 6百多筆  一筆一筆上傳圖片需要大量人力  系統緩慢   希望可以請mis幫忙上傳  有批次上傳功能,1
他們2個 如果開 下面畫面 就要2.5分鐘左右    leo lin  http://qcicore01/QDSM/Program/QDSM_Device_Maintain.aspx?SERNUM=710&DEVTYP=51&ATPATH=AUCD00.JPG&Dept=SIT3    Daisy Yu  http://qcicore01/QDSM/Program/QDSM_Device_Maintain.aspx?SERNUM=17525&DEVTYP=51&ATPATH=&Dept=QSMC-NB3-RD2,R&D資訊系統,測試相關服務,【QDSM】測試設備預約管理系統,相關操作詢問,R&D資訊系統,2個 開 下麵畫面 就要2.5分鐘左右    leo lin      Daisy Yu,1
新申請電腦給調任回台的處長，人事異動申請流程已簽核完成兩天，但填電腦申請單時所顯示成本單位代碼不是正確的,BPM平台系統,資訊類相關服務,資訊需求申請單,關卡流程詢問,BPM平台系統,新申請電腦給調任回台的處長 人事異動申請流程已簽核完成兩天 但填電腦申請單時所顯示成本單位代碼正確的,0
"3/11申請的訪客無線網路(單號1500003362)在3/12訪客可以登入, 但今日3/19已無法登入, 請幫忙澄清是否需要再次申請! 感謝",BPM平台系統,資訊類相關服務,資訊需求申請單,系統無法登入,BPM平台系統,3/11申請的訪客無線網路 單號 在3/12訪客可以登入  但今日3/19已無法登入  請幫忙澄清是否需要再次申請,0
資訊需求單送簽到Andy Fan(范礼双) 之後，找不到签核的地方 ，所以签不了  單號:APP0129048,BPM平台系統,資訊類相關服務,資訊需求申請單,相關操作詢問,BPM平台系統,資訊需求單送簽到Andy Fan 範禮雙  之後 找不到簽核的地方  簽  單號 APP48,0
需求內容:無線網路申請，由會議室申請單加入時出現錯誤。,BPM平台系統,資訊類相關服務,資訊需求申請單,系統無法登入,BPM平台系統,需求內容 無線網路申請 由會議室申請單加入時出現錯誤,0
在資訊需求申請單裡面選擇i2後按下新增時跳出帳號權限錯誤  分機:387-13038,BPM平台系統,資訊類相關服務,資訊需求申請單,相關操作詢問,BPM平台系統,在資訊需求申請單裡面選擇i2後按下新增時跳出帳號權限錯誤,0
資訓需求單1500003880 要cancel，不能cancel，簽核流程也不能看。  傳回的錯誤訊息:從伺服器傳回的狀態碼為500。  ext:17742,BPM平台系統,資訊類相關服務,資訊需求申請單,系統無法登入,BPM平台系統,資訓需求單 要cancel cancel 簽核流程也看   傳回的錯誤訊息 從伺服器傳回的狀態碼為500,0
為客戶申請無線網路申請單，單不能 由訪客申請單導入,BPM平台系統,資訊類相關服務,資訊需求申請單,相關操作詢問,BPM平台系統,為客戶申請無線網路申請單 單 由訪客申請單導入,0
用自己的帳號登入電腦但是進入BPM後變成別人的帳號(01050140),BPM平台系統,資訊類相關服務,資訊需求申請單,相關操作詢問,BPM平台系統,用的帳號登入電腦進入BPM後變成的帳號,0
QITS系統 NB3RD1 HK8 HK9 在create issue時 無法選擇Found Stage  已經有於subitem做過neo的設定了 謝謝,R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,QITS系統 NB3RD1 HK8 HK9 在create 時 無法選擇Found Stage  已經有於subitem做過neo的設定了,1
請問如何在Nb3rd1 Issue Report格式增加Comment欄位 如Nb3rd2   謝謝,R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,請問在Nb3rd1  Report格式增加Comment欄位 如Nb3rd2,1
Platform can''t be created. It will pop error mesaage.,R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,Platform can''t be created. It will pop error mesaage,1
NB3RD1 BZ1 project  T-0024616  該issue無法被Open 可否幫忙查看原因 感謝,R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,NB3RD1 BZ1 project  T 16  該無法被Open 可否幫忙查看原因,1
Issue ID FF6F-0001 and FF6F-0002 沒有Issue Owner欄位可以assign  麻煩幫忙看一下原因 感謝,R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,ID FF6F 0001 and FF6F 0002 沒有 Owner欄位可以assign  幫忙看一下原因,1
1. 新增NB3RD1 客戶別：VIZIO ，Platform：AMD Hondo  2.Stage維護問題,R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,1. 新增NB3RD1 客戶別 VIZIO  Platform AMD Hondo  2.Stage維護問題,1
"home頁面無法顯示(show黃色error頁面), 無法create issue  設定project: 0Q7 有此問題  其他案子沒有問題",R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,home頁面無法顯示 show黃色error頁面   無法create   設定project  0Q7 有此問題  案子沒有問題,1
"QITS(NB4) ZHN 的 Notice mail 系統一次會發出 3 封信, RD 那邊也一樣一次收到三封.  請幫忙查看. 謝謝.  User: 92052901 (Kuen Liu (劉堃洛))  發生時間：  11/28 21:14, 11/29 8:39",R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,QITS NB4  ZHN 的 Notice mail 系統一次會發出封信  RD 也一次收到三封.  請幫忙查看. .      Kuen Liu  劉堃洛    發生時間   11/28 21 14  11/2939,1
您好  今天我們在QITS (NB4)建立一個叫做QWizard的project，並且開了一條issue做測試，但是卻無法在Search頁面使用Project Name、Issue No或KeyWord找到issue。另外我們建立一個叫做QWizard的HomePage設定檔，一樣也找不到。請您協助，謝謝。,R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,在QITS  NB4 建立一個叫做QWizard的project 開了一條做測試 卻無法在Search頁面使用Project Name  No或KeyWord找到 建立一個叫做QWizard的HomePage設定檔 也找不到 請您協助,1
使用者舊工號：10007015 反應需要將舊工號刪除，請協助處理,R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,舊  反應需要將舊刪除,1
"http://citrixgw/Core/Menu.aspx?Menuset=GITS   QITS 系統,Project mantain.   在Issue Submit CC的部份, 找不到人員.",R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,QITS 系統 Project mantain.   在 Submit CC的部份  找不到人員,1
"BY2E目前在QITS裡出現了兩個  其中838的是跟QSIT上一樣的編號  想要請你幫忙：  1,) 將1003那個BY2E的刪掉  2,) 如果可以的話是否可以幫忙把838裡的ISSUE清空",R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,BY2E目前在QITS裡出現了兩個  838的是跟QSIT上的編號  請你幫忙    將1003BY2E的刪掉   可以是否可以幫忙把838裡的清空,1
Issue export的功能問題,R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,export的功能問題,1
"QITS 無法顯示員工姓名及員工部門, 也無法正常使用.",R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,QITS 無法顯示員工姓名及員工部門  也無法正常使用,1
"系統顯示 Can''t find department information ,且QITS上所有issue都不能看到.",R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,系統顯示 Can''t find department information  且QITS上所有都看到,1
"雖我是project leader.但確無法對issue做assign/reassign的動作.請幫忙再看一次狀況,謝謝",R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,雖我是project leader.但確無法對做assign/reassign的動作.請幫忙再看一次狀況,1
登入系統後，操作異常無法使用，請協助處理,R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,登入系統後 操作異常無法使用,1
"BPM 畫面出來很慢, 且左手邊的選項一直無法正常顯示, 無法key 訪客申請單",BPM平台系統,事務類相關服務,訪客申請單,系統無法登入,BPM平台系統,BPM 畫面出來很慢  且左手邊的選項無法正常顯示  無法key 訪客申請單,0
想把權限轉給同事，不知道該如何轉移,BPM平台系統,事務類相關服務,門禁申請單,相關操作詢問,BPM平台系統,想把權限轉給同事 不知道該轉移,0
"無法申請,今日9點有訪客",BPM平台系統,事務類相關服務,訪客申請單,相關操作詢問,BPM平台系統,無法申請 今日9點有訪客,0
南棟北棟2F所有的門禁系統發生錯誤訊息請協助處理  EXT:10555,BPM平台系統,事務類相關服務,門禁申請單,系統無法登入,BPM平台系統,南棟北棟2F所門禁系統發生錯誤訊息,0
"無法送出申請單,顯示申請單已存在",BPM平台系統,事務類相關服務,訪客申請單,系統無法登入,BPM平台系統,無法送出申請單 顯示申請單已存在,0
門禁區域找不到QCI0A000進出口課選項,BPM平台系統,事務類相關服務,訪客申請單,相關操作詢問,BPM平台系統,門禁區域找不到QCI0A000進出口課選項,0
使用者申請單號為:APP0011830有相關問題詢問  #12812,BPM平台系統,事務類相關服務,門禁申請單,相關操作詢問,BPM平台系統,申請單號為 APP30有相關問題詢問,0
簽核時出現異常  請協助,BPM平台系統,事務類相關服務,門禁申請單,相關操作詢問,BPM平台系統,簽核時出現異常  請協助,0
出現bpm portal error錯誤,BPM平台系統,事務類相關服務,訪客申請單,系統無法登入,BPM平台系統,出現bpm portal error錯誤,0
接待反應目前無法制卡。,BPM平台系統,事務類相關服務,訪客申請單,關卡流程詢問,BPM平台系統,接待反應目前無法制卡,0
訪客申請單想把時間往後改,BPM平台系統,事務類相關服務,訪客申請單,相關操作詢問,BPM平台系統,訪客申請單想把時間往後改,0
網路不斷出現錯誤訊息。BPM進不去。但其它內部系統可以正常使用。分機：15248。,BPM平台系統,事務類相關服務,訪客申請單,系統無法登入,BPM平台系統,網路不斷出現錯誤訊息 BPM進不去 但內部系統可以正常使用,0
要填受訪者聯絡人以及陪同人員時，無法使用,BPM平台系統,事務類相關服務,訪客申請單,相關操作詢問,BPM平台系統,要填受訪者人陪同人員時 無法使用,0
"分機: 12112  問題: MYQUANTA/BPM 無法登入, 一直要求輸入帳號密碼",BPM平台系統,事務類相關服務,訪客申請單,系統無法登入,BPM平台系統,MYQUANTA/BPM 無法登入  要求輸入帳號密碼,0
"使用者反應上週 BPM 系統發生問題時所開立的訪客申請單現在無法刪除, 請協助處理。",BPM平台系統,事務類相關服務,訪客申請單,相關操作詢問,BPM平台系統,上週 BPM 系統發生問題時所開立的訪客申請單現在無法刪除,0
APP0077641 主管無法看到簽核單    #12802,BPM平台系統,人資類相關服務,出差申請單,系統無法登入,人資資訊系統,APP41 無法看到簽核單,2
"APP79852, 主管無法簽核 也無法抽單。",BPM平台系統,人資類相關服務,出差申請單,關卡流程詢問,人資資訊系統,APP  無法簽核 也無法抽單,2
申請出差網路電話顯示已申請,BPM平台系統,人資類相關服務,出差申請單,相關操作詢問,人資資訊系統,申請出差網路顯示已申請,2
出差申請單無法成功填單，會出現錯誤,BPM平台系統,人資類相關服務,出差申請單,系統無法登入,人資資訊系統,出差申請單無法成功填單 會出現錯誤,2
"單子簽核到主管, 但主管說, 看不到申請單, 4/23 即要出差",BPM平台系統,人資類相關服務,出差申請單,關卡流程詢問,人資資訊系統,單子簽核到  但說  看不到申請單  4/23 即要出差,2
無法填寫航班資訊 for 出差接機,BPM平台系統,人資類相關服務,出差申請單,系統無法登入,人資資訊系統,無法填寫航班資訊 for 出差接機,2
"剛剛網頁lag點了幾次送出, 產生了多筆出差申請單, 煩請協助取消以下單子  APP0081895  APP0081896  APP0081897",BPM平台系統,人資類相關服務,出差申請單,關卡流程詢問,人資資訊系統,剛剛網頁lag點了幾次送出  產生了多筆出差申請單  協助取消以下單子  APP95  APP96  APP97,2
