Id,appearedTimeOfDay,terrainType,closeToWater,city,continent,weather,temperature,windSpeed,pressure,weatherIcon,population_density,urban,suburban,midurban,rural,gymDistanceKm,gymIn100m,gymIn250m,gymIn500m,gymIn1000m,gymIn2500m,gymIn5000m,pokestopDistanceKm,pokestopIn100m,pokestopIn250m,pokestopIn500m,pokestopIn1000m,pokestopIn2500m,pokestopIn5000m,cooc_1,cooc_2,cooc_3,cooc_4,cooc_5,cooc_6,cooc_7,cooc_8,cooc_9,cooc_10,cooc_11,cooc_12,cooc_13,cooc_14,cooc_15,cooc_16,cooc_17,cooc_18,cooc_19,cooc_20,cooc_21,cooc_22,cooc_23,cooc_24,cooc_25,cooc_26,cooc_27,cooc_28,cooc_29,class
MTI2NTQ5NzAxNjI2ODMyNDAyNjk=,night,10,FALSE,Chicago,America,Clear,19.6,5.65,1018.34,clear-night,247.57158,FALSE,FALSE,TRUE,FALSE,0.264854,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.186661,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
MTMxMTgxODg1NjkwNjY0MzAwNzc=,night,7,FALSE,Los_Angeles,America,Clear,19.3,7.67,1008.57,clear-day,426.5022,FALSE,TRUE,TRUE,FALSE,0.155551,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.15179,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0
Njc0NTA3MDIxNTY2NzQ0MDczMw==,evening,0,TRUE,New_York,America,PartlyCloudy,28.3,8.71,1019.78,partly-cloudy-day,0,FALSE,FALSE,FALSE,TRUE,0.308909,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.078386,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
OTE1OTgxNTcyNzk0MjAzMTI2MQ==,evening,13,FALSE,Denver,America,PartlyCloudy,25.2,7.6,1006.02,partly-cloudy-day,849.44226,TRUE,TRUE,TRUE,FALSE,0.039641,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.166694,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
MzQ3ODMzNjMwMTk3NTgxMDM0OQ==,morning,0,TRUE,Madrid,Europe,Dry,28.2,4.15,1019.12,clear-day,0,FALSE,FALSE,FALSE,TRUE,0.248677,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.248677,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
MTUxMzU3OTM4OTY5NTIyNDEwOQ==,afternoon,13,FALSE,Stockholm,Europe,Clear,21,12.96,1020.08,clear-day,4039.2358,TRUE,TRUE,TRUE,FALSE,0.05445,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.016134,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
Njg3ODA3NzQzNjU0NzAwNzk3,night,13,FALSE,New_York,America,Clear,23.3,5.05,1018.35,clear-night,2810.7285,TRUE,TRUE,TRUE,FALSE,0.012062,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.088473,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
MTU0MjAxNzk5MjE2MDU5NzcyNjE=,morning,12,FALSE,Rome,Europe,Clear,24.9,0.73,1017.46,clear-day,256.71356,FALSE,FALSE,TRUE,FALSE,0.251699,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.052245,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5
MzE3NTU1MTA2OTc4NjM3NDMwMQ==,night,7,FALSE,Phoenix,America,Clear,34.3,1.88,1006.44,clear-night,172.27429,FALSE,FALSE,FALSE,TRUE,0.187442,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.510589,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Njk5ODkzMDM0MTU2MDQ2NTQyMQ==,night,12,FALSE,Rome,Europe,Clear,12.9,16.69,1017.09,wind,683.3539,FALSE,TRUE,TRUE,FALSE,0.323094,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.108572,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
MTcxODY0NzM0MDIyMjI5MDY4Nzc=,night,13,FALSE,Chicago,America,Clear,24.2,3.74,1015,clear-night,849.44226,TRUE,TRUE,TRUE,FALSE,1.72409,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1.72409,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
MTgyODg2MjUwOTM3NzEzODQ0MTM=,night,13,TRUE,Buenos_Aires,America/Argentina,Overcast,10.9,9.52,1030.19,cloudy,10000,TRUE,TRUE,TRUE,FALSE,0.149009,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.045314,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
MTIwNjc2NjM0MTQwOTQ2NjI4Mjk=,morning,13,TRUE,New_York,America,Clear,19.7,12.47,1010.06,clear-night,0,FALSE,FALSE,FALSE,TRUE,0.12403,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.241626,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
NTMwMzIyMDIxMjg1MTIwMTEzMw==,morning,7,FALSE,Los_Angeles,America,PartlyCloudy,18,5.23,1009.37,partly-cloudy-night,426.5022,FALSE,TRUE,TRUE,FALSE,0.096056,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.087631,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0
MTA0NDI4Mzg2NjQwNzE5MzY4MTM=,evening,13,TRUE,Chicago,America,LightRain,28.7,7.29,1013.37,rain,1955.8636,TRUE,TRUE,TRUE,FALSE,0.380784,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.014047,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5
MTUzNDU3MTM4NDUxNTUwODIyODU=,night,13,FALSE,New_York,America,Clear,24.8,5.46,1018.6,clear-day,1312.533,TRUE,TRUE,TRUE,FALSE,0.077965,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.020686,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5
Mjc0NTAzNzM2MDk5MjAxMTE4MQ==,evening,7,FALSE,Denver,America,Clear,27.8,11.13,1003.57,clear-day,111.492096,FALSE,FALSE,FALSE,TRUE,0.103213,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.191248,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
ODg5MDc4NzQyODQ4NDAxNjY1Mw==,night,0,TRUE,Chicago,America,Clear,29.6,11.84,1017.43,clear-night,0,FALSE,FALSE,FALSE,TRUE,0.627048,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.608499,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
NTg2ODk0Mjg2MjE3NTg3MDI1Mw==,night,14,FALSE,New_York,America,Clear,16.1,3,1024.07,clear-night,849.44226,TRUE,TRUE,TRUE,FALSE,0.234791,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.024113,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
NTUxNTM1NjgyNjQzMTk4NTM1Nw==,morning,13,TRUE,Paris,Europe,MostlyCloudy,26.3,5.81,1018.86,partly-cloudy-day,0,FALSE,FALSE,FALSE,TRUE,0.39047,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.024527,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
MTgxODg0OTk1NzgzODA4MDQ0Nzc=,evening,12,FALSE,London,Europe,Clear,17,6.08,1014.85,clear-night,111.492096,FALSE,FALSE,FALSE,TRUE,0.247689,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.041955,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
MTY1NTg0MjkyNjU1ODczODExMDE=,evening,0,TRUE,New_York,America,Clear,24.7,16.82,1023.22,clear-day,0,FALSE,FALSE,FALSE,TRUE,0.256386,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.035175,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
Mjc1MjU3NzU0MDU3NDE5Nzg2OQ==,evening,0,TRUE,New_York,America,Rain,25.4,8.13,1017.34,rain,0,FALSE,FALSE,FALSE,TRUE,0.640017,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.35781,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
NTg1NDA5MTE0MDQ5Nzg5MzAyMQ==,afternoon,12,TRUE,Rome,Europe,PartlyCloudy,27.8,8.77,1018.17,partly-cloudy-day,947.061,TRUE,TRUE,TRUE,FALSE,0.096909,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.032809,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
NDgxODA4MzE3OTQ1MTYyOTUzMw==,evening,7,FALSE,Los_Angeles,America,Clear,22.2,1.57,1008.31,clear-day,591.0899,FALSE,TRUE,TRUE,FALSE,1.236218,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.454565,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
MTI1MTMzNDI0MTM3MDI4MjM3NzM=,night,7,FALSE,Los_Angeles,America,Clear,30.2,16.08,1008.56,clear-day,591.0899,FALSE,TRUE,TRUE,FALSE,1.413507,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.201549,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
NjI1ODU0MTc1MTAwNDEyNTgzNw==,night,10,FALSE,Chicago,America,PartlyCloudy,30.9,14.44,1011.3,partly-cloudy-day,1517.408,TRUE,TRUE,TRUE,FALSE,0.387814,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.243133,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0
MTYyMzg1NzAyNjg1MDAwODU4NTM=,night,12,FALSE,Los_Angeles,America,Clear,19,1.11,1008.27,clear-night,330.89105,FALSE,FALSE,TRUE,FALSE,0.314123,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.203135,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
MTc1NzQ0NDcwMDQ1MTkzMjAzNjU=,night,2,TRUE,New_York,America,Clear,27,12.44,1020.73,clear-night,185.23222,FALSE,FALSE,FALSE,TRUE,1.069245,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.158012,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
MTIyOTMzMTU4MjgwNzU2MDg0NQ==,evening,13,FALSE,Warsaw,Europe,MostlyCloudy,17,6.43,1017.42,partly-cloudy-day,1754.2621,TRUE,TRUE,TRUE,FALSE,0.113473,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.116524,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
NTQ4MjQ2NTI4MjIyNjU0MTUzMw==,afternoon,5,FALSE,Berlin,Europe,MostlyCloudy,14.9,11.48,1014.34,partly-cloudy-day,761.8856,FALSE,TRUE,TRUE,FALSE,0.308052,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.318613,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5
OTYwNDE3MDY0MDA4ODEwNTI5Mw==,night,0,TRUE,Rome,Europe,PartlyCloudy,23.8,7.04,1012,partly-cloudy-night,10000,TRUE,TRUE,TRUE,FALSE,0.323915,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.28106,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
MTY4MzQ0MDYzNDI2MjEwODgwMjk=,morning,13,TRUE,Los_Angeles,America,PartlyCloudy,17.4,2.41,1010.4,partly-cloudy-night,256.71356,FALSE,FALSE,TRUE,FALSE,0.02986,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.010153,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
NzY2MTY4MzcxNzkzMDA0MzE5Nw==,evening,0,TRUE,New_York,America,LightRain,28.6,3.75,1019.45,rain,0,FALSE,FALSE,FALSE,TRUE,0.486064,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.184629,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
MTI1MDUyOTI5NTc0MTAxNzk0Mzc=,night,13,FALSE,Denver,America,Clear,24.5,7.05,1008.44,clear-day,1265.7916,TRUE,TRUE,TRUE,FALSE,0.04881,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.047441,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5
MTM5MDQ5MTExOTY0NTY3NjExMDE=,night,14,FALSE,Mexico_City,America,Clear,27.2,4.94,1017.3,clear-night,2431.2341,TRUE,TRUE,TRUE,FALSE,0.322783,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.211713,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5
NjQxODYxODYxNjc1MjYyMDEyNQ==,morning,13,FALSE,London,Europe,Clear,16.2,13.47,1011.13,clear-day,4188.391,TRUE,TRUE,TRUE,FALSE,0.346889,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.346889,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
ODEzMzkyNDcyMjA2OTg1MTE4MQ==,night,0,TRUE,Chicago,America,Clear,26.1,3.49,1020.14,clear-night,0,FALSE,FALSE,FALSE,TRUE,0.241509,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.040435,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
MzA1NzI5MTY1MzUzOTA1MjE3Mw==,morning,5,FALSE,Zurich,Europe,Dry,27,7.07,1015.96,clear-day,426.5022,FALSE,TRUE,TRUE,FALSE,0.215827,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.072745,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
MTcxNDQ1NzQxOTA3OTc3ODk4OQ==,morning,12,TRUE,Manila,Asia,MostlyCloudy,30.5,1.8,1008.62,partly-cloudy-day,0,FALSE,FALSE,FALSE,TRUE,0.408792,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.253734,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
MTU1MTkzODgzNzI1MzY3Nzc0Njk=,night,13,FALSE,Prague,Europe,Clear,19.5,5.29,1020.42,clear-night,659.01855,FALSE,TRUE,TRUE,FALSE,0.373696,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.00653,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
MTM2OTUyNjEwNjAwMTk2ODA1NDE=,afternoon,14,FALSE,Paris,Europe,Clear,30.4,5.15,1019.61,clear-day,319.10748,FALSE,FALSE,TRUE,FALSE,0.252094,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.163243,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5
MTI4MTYxNjUyMjg5MjY1MzEwMQ==,night,13,FALSE,New_York,America,Clear,25.2,6.07,1019.63,clear-night,570.0402,FALSE,TRUE,TRUE,FALSE,0.664955,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.103854,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5
