description,category_a,category_b,category_c,category_d,category,description_clean,category_target
"無法打開mail , 連線到伺服器時發生error",網管,Outlook與郵件,Outlook,無法開啟薪資單,Outlook與郵件,無法打開mail  連線到伺服器時發生error,0
15318，享用新版的OUTLOOK,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,享用新版的outlook,0
outlook的信寄不出去，然後一直出現嘗試連線中,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,outlook的信寄不出去出現嘗試連線中,0
分機18056  寄件備份遺失,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,寄件備份遺失,0
"開啟ORCAD後, 會當住, 無反應, 無法使用",R&D資訊系統,設計相關服務,【Design Tool】Pro/E、OrCAD設計工具管理,相關操作詢問,資訊系統,開啟orcad後 會當住 無反應,4
廣達首頁無法登入SAP,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP,廣達首頁sap,1
User has questions about new account application,SAP-168(QCI),Basis,帳號,新申請,SAP,has questions about new account application,1
#16493 新進同仁要新增帳號,SAP-168(QCI),Basis,帳號,新申請,SAP,新進要新增帳號,1
user 無法登入 sap168  #11409,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP,sap168,1
會計科目157814 user稍早之前登入正常 線在要再登入顯示被自己lock住了 請協助處理,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP,會計科目4 稍早之前登入正常 線在要再登入顯示被lock住了,1
user的帳號是95032018，他昨天可以登入，今天不行登入。  我有去看他是不是密碼記錯了，想幫他改密碼，  但是進去218發現，他的帳號根本不存在，可是他說他昨天有登入  EXT:12318,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP,的帳號是他可以登入不行登入  我有去看他是密碼記錯了想幫他改密碼  進去218發現他的帳號根本不存在他說他有登入,1
passwod超過8碼無法輸入,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP,passwod超過8碼無法輸入,1
SAP 第二層無法LOGON 分機7578,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP,sap 第二層無法logon,1
SAP password 無法登入,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP,sap password,1
需要申請SAP Access 31 請協助處理  Ext:18231,SAP-168(QCI),Basis,帳號,新申請,SAP,需要申請sap access 31,1
user要安裝sap,SAP-168(QCI),Basis,帳號,新申請,SAP,要安裝sap,1
new sap 218 一直無法登入，會提示帳號密碼錯誤，但昨天之前都還能用。,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP,new sap 218 會提示帳號密碼錯誤但之前都還能用,1
帳號無上傳權限,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP,帳號無上傳權限,1
"已經申請借PRO/E License  並完成簽核 ,但實際上機台是無法借到License ,正常系統可以借14天 , 但機台顯示只能借5天 .",R&D資訊系統,設計相關服務,【Windchill】共用零件庫及Pro/E圖檔管理系統,相關操作詢問,資訊系統,已經申請借pro/e license  並完成簽核 但實際上機台是無法借到license 正常系統可以借14天  但機台顯示只能借5天,4
"因為填錯收料地點,導致無法收料,但PO已經產生,  請問是否有辦法將PO作廢?",BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,資訊系統,填錯收料地點導致無法收料但po已經產生  請問是否有辦法將po作廢,4
"發票費用作業時,網頁出現錯誤,只選取了第一個項目,請協助取消發票重新作業!  發票號碼如下:  ZC90837742  ZC90837743",BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,資訊系統,發票費用作業時網頁只選取了第一個項目取消發票重新作業  發票號碼  zc  zc,4
"選擇 QCI 收料時,會出現""請會同倉庫人員於收料碼頭做收料"", 而無法進行收料作業,  但我採購的物品為測試報告,並非是物品.",BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,資訊系統,選擇 qci 收料時會出現請會同倉庫人員於收料碼頭做收料 而無法進行收料作業  但我採購的物品為測試報告是物品,4
"發票作業時,填完所有資訊之後,按儲存時會出現""請款稅額需等於發票金額加總*PO稅額,  我確認過後發現我輸入的應該是正確的. 相關資訊如下:    PO編號          PO項次   GR單號        GR編號 品名          採購總額(未稅) 採購總量 採購稅額 幣別      數量           驗收金額(未稅) 驗收單號   1900111212 00010   6000066130 00010 New Report 70000.00            1.00      3,500.00 TWD  1.000000  70000.000000  APP0600806",BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,資訊系統,發票作業時填完所有資訊之後按儲存時會出現請款稅額需等於發票金額加總po稅額  過後發現我輸入的應該是正確的. 相關資訊    po編號          po項次   gr單號        gr編號 品名          採購總額未稅 採購總量 採購稅額 幣別      數量           驗收金額未稅 驗收單號         new report .00            1.00      3500.00 twd  1.0  .0  app06,4
"在BPM系統發票作業(費用或分期付款),  出現了”發票稅額需等於本次請款稅額”,  但我核對了一下發現我輸入的稅額並沒有錯誤!    PO單號:1900076847",BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,資訊系統,在bpm系統發票作業費用或付款  出現了”發票稅額需等於本次請款稅額”  但我核對了一下發現我輸入的稅額有錯誤    po單號,4
"我是BU9 工號96062501的李偉嘉,但系統會自動將我登入成BU12 楊怡娟....",BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,資訊系統,我是bu9 的李偉嘉但系統會自動將我登入成bu12 ...,4
系統使用異常，會報error,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,資訊系統,系統使用異常會報error,4
BPM系統錯誤,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,資訊系統,bpm系統錯誤,4
"在BPM點選 PO結案 會出現錯誤畫面,",BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,資訊系統,在bpm點選 po結案 會畫面,4
"PO單號：1900074851, 發票作業無法儲存",BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,資訊系統,po單號 發票作業無法儲存,4
APP0505159與APP0505172單號異常  分機: 12387,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),關卡流程詢問,資訊系統,app59與app72單號異常,4
"KEY單完成,傳送出去時,出現錯誤訊息:500, 煩請確認處理.",BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,資訊系統,key單完成傳送出去時訊息500,4
"MRO 無法簽核, 1600022422  #15743",BPM平台系統,採購類相關服務,MRO採購系統(MRO2),系統無法登入,資訊系統,mro 無法簽核,4
主管已簽核，但是簽核時間沒顯示出來，且最後資訊(pinfo?)也無產生,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),關卡流程詢問,資訊系統,已簽核簽核時間沒顯示出來且最後資訊pinfo也無產生,4
PO單的部分無法簽核,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),系統無法登入,資訊系統,po單的部分無法簽核,4
"PO 1900088924, 申請展延後就消失了。",BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,資訊系統,po  申請展延後就消失了,4
MRO畫面進不去    #385-31123,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),系統無法登入,資訊系統,mro畫面進不去,4
同事徐珮雯#91121608請假8/15~8/25，未設代理人簽核，請幫忙設代理人---楊惠菀#96080612，謝謝。,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),關卡流程詢問,資訊系統,請假8/158/25未設代理人簽核設代理人,4
內部行文申請單填寫送出後，一直轉沒有送出成功。,CAMP,CAMP,CAMP,CAMP,資訊系統,內部行文申請單填寫送出後轉沒有送出成功,4
"您好, 本人Android手機安裝了CAMP, 預設了 Outlook 行事曆, 請問如何設定""不要""提醒通知呢? 可否告知. Thanks.",CAMP,CAMP,CAMP,CAMP,資訊系統,android安裝了camp 預設了 outlook 行事曆 請問設定提醒通知呢 可否告知.,4
"本人已將手機上 CAMP 公告欄""關閉發文追蹤"", 不知為何今天早上一直不斷顯示""熱情活力向前走(回文)""!!! 至少有 30~40 個垃圾訊息...  請問該如何""關閉 Disable"" 這類公告訊息呢? 麻煩告知. Thanks.",CAMP,CAMP,CAMP,CAMP,資訊系統,已將上 camp 公告欄關閉發文追蹤 不知早上不斷顯示熱情活力向前走迴文 至少有 3040 個垃圾訊息...  請問該關閉 disable 這類公告訊息呢 告知.,4
CAMP 問題單簽核過，卻卡住，時間秀1900年。,CAMP,CAMP,CAMP,CAMP,資訊系統,camp 問題單簽核過卻卡住時間秀年,4
"簽內部行文時無法使用開機密碼登入必須使用公司內部的AD帳號與密碼登入CAMP系統, 但不知什麼是AD 密碼",CAMP,CAMP,CAMP,CAMP,資訊系統,簽內部行文時開機密碼登入使用公司內部的ad帳號與密碼登入camp系統 但不知是ad 密碼,4
雲端會議系統無法正常登入使用,CAMP,CAMP,CAMP,CAMP,資訊系統,雲端會議系統無法正常登入使用,4
QCALL於重慶無法登入。#21333,CAMP,CAMP,CAMP,CAMP,資訊系統,qcall於,4
"使用Q-call發生異常, 撥不出去",CAMP,CAMP,CAMP,CAMP,資訊系統,使用qcall發生異常 撥不出去,4
"無法進入camp系統  會出現 ""這項作業因電腦上作用中的限制而取消,請聯絡你的系統管理員"" 訊息  PS:人在QSMC出差 請儘快幫忙解決  THX",CAMP,CAMP,CAMP,CAMP,資訊系統,camp系統  會出現 這項作業因電腦上作用中的限制而取消你的系統管理員 訊息  ps,4
CAMP APP無法登入~留職停薪已回來三週  #18020,CAMP,CAMP,CAMP,CAMP,資訊系統,camp app留職停薪已回來三週,4
QCO上無法使用CAMP平台,CAMP,CAMP,CAMP,CAMP,資訊系統,qco上camp平臺,4
No SAP system,SAP-168(QCI),Basis,其它,安裝SAP,SAP,no sap system,1
諮詢Share Point使用操作以及申請問題,R&D資訊系統,廣達入口網站【MyQuanta】,【DGS】標準設計資訊分享平台,資料上傳/下載問題詢問,資訊系統,諮詢share point使用操作,4
嘗試編輯位於文件庫中的 excel 文件時，發生「「編輯文件」需要與 Windows SharePoint Services 相容的應用程式」錯誤,R&D資訊系統,廣達入口網站【MyQuanta】,【DGS】標準設計資訊分享平台,資料上傳/下載問題詢問,資訊系統,嘗試編輯位於文件庫中的 excel 文件時發生「「編輯文件」需要與 windows sharepoint services 相容的應用程式」錯誤,4
"http://myquanta/department/A7/DocLib/Forms/AllItems.aspx?RootFolder=/department/A7/DocLib/MRO(T_R Material)&FolderCTID=0x01200050E98750F85E754E9FF9F2FFB7BBBEBB    在上列網址,無法修改或下載檔案  開啟檔名 MRO-JAN 20100104 的檔案會一直顯示唯讀 無法編輯",R&D資訊系統,廣達入口網站【MyQuanta】,【DGS】標準設計資訊分享平台,資料上傳/下載問題詢問,資訊系統,materialfolderctid0xef85e754e9ff9f2ffb7bbbebb    在上列網址無法或下載檔案  開啟檔名 mrojan  的檔案會顯示唯讀 無法編輯,4
myquanta search ERROR 搜尋要求無法連線到 Search Service。,R&D資訊系統,廣達入口網站【MyQuanta】,【DGS】標準設計資訊分享平台,系統無法登入,資訊系統,myquanta search error 搜尋要求無法連線到 search service,4
連線mybpm出現無法顯示網頁,R&D資訊系統,廣達入口網站【MyQuanta】,【DGS】標準設計資訊分享平台,系統無法登入,資訊系統,連線mybpm出現無法顯示網頁,4
智權組在myquanta資訊共用資料夾又不見了。  EXT:13484,R&D資訊系統,廣達入口網站【MyQuanta】,【DGS】標準設計資訊分享平台,系統無法登入,資訊系統,智權組在myquanta資訊共用資料夾又不見了,4
"16316 , 從MyQuanta進入IntraSystem點選BPM ICON沒有反應 其他的都OK,",R&D資訊系統,廣達入口網站【MyQuanta】,【DGS】標準設計資訊分享平台,系統無法登入,資訊系統,從myquanta進入intrasystem點選bpm icon沒有反應 的都ok,4
myquanta 的內部系統無法開啟bpm或放行單,R&D資訊系統,廣達入口網站【MyQuanta】,【DGS】標準設計資訊分享平台,系統無法登入,資訊系統,myquanta 的內部系統bpm或放行單,4
SharePoint，excel無法匯入,R&D資訊系統,廣達入口網站【MyQuanta】,【DGS】標準設計資訊分享平台,資料上傳/下載問題詢問,資訊系統,sharepointexcel無法匯入,4
Proe在Myquanta上的word檔無法進行預覽 #12268,R&D資訊系統,廣達入口網站【MyQuanta】,【DGS】標準設計資訊分享平台,資料上傳/下載問題詢問,資訊系統,proe在myquanta上的word檔無法進行預覽,4
無法進myquanta,R&D資訊系統,廣達入口網站【MyQuanta】,【DGS】標準設計資訊分享平台,系統無法登入,資訊系統,無法進myquanta,4
TDM系統無法使用,R&D資訊系統,廣達入口網站【MyQuanta】,【DGS】標準設計資訊分享平台,系統無法登入,資訊系統,tdm系統,4
outlook 無法發出郵件   會一直停在outbox    但可以正常收信,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,outlook 無法發出郵件   會停在outbox    但可以正常收信,0
使用者反映無法寄信給客戶，顯示客戶mail在阻擋名單中,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,反映無法寄信給客戶顯示客戶mail在阻擋名單中,0
outlook無法打開,網管,Outlook與郵件,Outlook,Outlook點不開,Outlook與郵件,outlook無法打開,0
Outlook想設定索引  #15987,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,outlook想設定索引,0
信箱常會容易爆掉，似乎是伺服器上有資料夾佔住空間,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,信箱常會容易爆掉似乎是伺服器上有資料夾佔住空間,0
無法開啟HR_薪資信,網管,Outlook與郵件,Outlook,無法開啟薪資單,Outlook與郵件,hr_薪資信,0
"電腦硬碟備份後,出現憑證無法使用的訊息",網管,Outlook與郵件,Outlook,Outlook點不開,Outlook與郵件,電腦硬碟備份後出現憑證的訊息,0
"QCO雲端的outlook,在信件搜尋上有問題,需要MIS協助回答.  #13810",網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,qco雲端的outlook在信件搜尋上有問題需要mis協助回答.,0
詢問如何在MAC電腦 設定outlook,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,詢問在mac電腦 設定outlook,0
outlook一直跳出驗證訊息。,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,outlook跳出驗證訊息,0
Outlook無法搜尋收件夾,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,outlook無法搜尋收件夾,0
分機: 17995  mail server 異常,網管,Outlook與郵件,Outlook,郵件無法收發,Outlook與郵件,mail server 異常,0
Miffy.Tang@quantacn.com 此MAIL不再通訊錄裡面，因此她老板無法將他加入此mail loop 中 TopBomPDL@quantatw.com  分機：385-12879,網管,Outlook與郵件,Outlook,其他問題,Outlook與郵件,此mail通訊錄裡面她老闆無法將他加入此mail loop 中,0
