description,category_a,category_b,category_c,category_d,category,description_clean,category_target
"user反應SAP 168 跑SE16 速度很慢,其它同事也是如此,煩請相關人員協助處理",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap 168 跑se16 速度很慢也是相關人員,0
"無法列印SAP文件, 例如 INVOICE...",SAP-168(QCI),Basis,印表機,無法列印,SAP-168,無法列印sap文件  invoice..,0
SAP 無法logon,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap 無法logon,0
T-code:JV29  系統顯示沒有被授權,SAP-168(QCI),SD,Sales Process,SO issue,SAP-168,tcodejv29  系統顯示沒有被授權,0
SAP CSAP23無法登入,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap csap23,0
"User反應前天刷過SO後將Delivery pass給關務,關務方面表示無法帶出資料,但同樣的動作昨天卻又可以正常,煩請協助處理前天不正常的資料.",SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,前天刷過so後將delivery pass給關務關務方面表示無法帶出資料但同樣的動作卻又可以正常前天不正常的資料,0
user在168執行ZMAW時 一直出現PO錯誤 請協助處理,SAP-168(QCI),SD,Project,Quotation,SAP-168,在168執行zmaw時 出現po錯誤,0
ZMD5不能download file  EXT:16890,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,zmd5不能download file,0
user輸了錯誤的密碼，導致帳號被lock住。現在key正確的密碼也進不去了。    #11423,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,輸了錯誤的密碼導致帳號被lock住現在key正確的密碼也進不去了,0
user反應SAP列印，分機12545,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,sap列印,0
SAP進不去  #11147,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,sap進不去,0
部門代碼更換 兩張delivery的cost center有誤 請協助處理,SAP-168(QCI),SD,Master Data,Cost center issue,SAP-168,部門代碼更換 兩張delivery的cost center有誤,0
請協助使用者安裝SAP Client,SAP-168(QCI),Basis,其它,安裝SAP,SAP-168,安裝sap client,0
SAP 168 delivery  issue,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,sap 168 delivery,0
遠端桌面失敗無法登入,SAP-168(QCI),Basis,帳號,新申請,SAP-168,遠端桌面失敗,0
帳號移轉後的權限有問題，請盡快處理!!EXT:382+42621,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,帳號移轉後的權限有問題,0
無法登入，使用者為採購部門。,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,為採購部門,0
"User(#13497)反應run ZV17時有問題,請協助處理.",SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,反應run zv17時有問題,0
Cost Center掛錯,SAP-168(QCI),SD,Master Data,Cost center issue,SAP-168,cost center掛錯,0
無法登入CSAP40,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,csap40,0
168 ZMAW  假收假出出現error，跑不出來  #61586,SAP-168(QCI),MM,Purchasing,PO issue,SAP-168,168 zmaw  假收假出跑不出來,0
Customer data maintain 詢問操作. #26068,SAP-168(QCI),SD,Master Data,Customer Code Create,SAP-168,customer data maintain 詢問操作.,0
sap168 218皆無法列印 請協助設定,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,sap168 218皆無法列印 設定,0
User不知如何安裝SAP,SAP-168(QCI),Basis,其它,安裝SAP,SAP-168,不知安裝sap,0
進入後發生網路存取錯誤,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,進入後發生網路存取錯誤,0
更新後無法logon SAP,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,更新後無法logon sap,0
"請問如何安裝SAP21,需要申請使用者帳號嗎？",SAP-168(QCI),Basis,其它,安裝SAP,SAP-168,請問安裝sap21需要申請帳號嗎,0
ZMAW 扣帳出現問題#62575,SAP-168(QCI),SD,Project,Quotation,SAP-168,zmaw 扣帳出現問題,0
該user 要安裝SAP程式  請協助  分機 18829,SAP-168(QCI),Basis,帳號,新申請,SAP-168,該 要安裝sap程式,0
myquanta頁面沒有可以logon的圖示與安裝cirtix的連結,SAP-168(QCI),Basis,其它,安裝SAP,SAP-168,myquanta頁面沒有可以logon的圖示與安裝cirtix的連結,0
SO 的 so type寫錯可以改嗎 13176,SAP-168(QCI),SD,Sales Process,SO issue,SAP-168,so 的 so type寫錯可以改嗎,0
"NB1 User(#11834)反應ZM02跑CS12 (268) & CS50 (208)時會發生當掉的現象,其它同事也是一樣的情形,煩請協助處理.",SAP-168(QCI),MM,其它,其它,SAP-168,nb1 反應zm02跑cs12 268  cs50 208時會發生當掉的現象也是的情形,0
無法看到價錢,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,無法看到價錢,0
"CSAP23無法登入SAP,煩請協助處理",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,csap23sap,0
"PDM系統Release料號,但SAP上看不到",SAP-168(QCI),PP,BOM,BOM Create Error,SAP-168,pdm系統release料號但sap上看不到,0
user無法列印SAP資料,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,無法列印sap資料,0
SO/Delivery creation issue,SAP-168(QCI),SD,Sales Process,SO issue,SAP-168,so/delivery creation,0
sap Cirix  issue,SAP-168(QCI),Basis,其它,安裝SAP,SAP-168,sap cirix,0
無法logon SAP,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法logon sap,0
CAN NOT USE ANY SAP CLIENT,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,can not use any sap client,0
csap33沒辦法列印，分機13377,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,csap33沒辦法列印,0
SAP-33無法登入,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap33,0
user反應登入久置後，就無法登入，請幫忙處理，謝謝!,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,登入久置後就,0
208假收假出無法到168,SAP-168(QCI),SD,Project,Quotation,SAP-168,208假收假出無法到168,0
SAP安裝問題#16957,SAP-168(QCI),Basis,其它,安裝SAP,SAP-168,sap安裝問題,0
"達丰USER需要做APO程式的測試,煩請Sworm協助處理.",SAP-168(QCI),MM,Purchasing,Addon Function,SAP-168,達豐需要做apo程式的測試sworm,0
create SO issue,SAP-168(QCI),SD,Sales Process,SO issue,SAP-168,create so,0
SAP帳號登不進去,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap帳號登不進去,0
"今天6和1的SERVER跑太慢, 使用者要求速度加快  PO要開很久.....    分機:11285",SAP-168(QCI),MM,Purchasing,PO issue,SAP-168,6和1的server跑太慢 要求速度加快  po要開很久.....,0
Please help to install SAP,SAP-168(QCI),Basis,其它,安裝SAP,SAP-168,please help to install sap,0
無法logon,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法logon,0
SAP SO 帶不出價錢  分機12631,SAP-168(QCI),SD,Sales Process,SO issue,SAP-168,sap so 帶不出價錢,0
"使用者反應登入系統有問題,請協助處理",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,登入系統有問題,0
"GOB申請料號,一般申請完後半小時內就可在user的系統資料匣中看到資料,但今天上午申請的到目前都未收到任何訊息",SAP-168(QCI),MM,其它,其它,SAP-168,gob申請料號申請完後半小時內就可在的系統資料匣中看到資料但上午申請的到目前都未收到訊息,0
SO無法存檔..,SAP-168(QCI),SD,Sales Process,SO issue,SAP-168,so無法存檔.,0
無法連線EDI 810,SAP-168(QCI),HOME,WIN,問題解決及操作詢問,SAP-168,無法連線edi 810,0
在家用ADSL無法連上CSAP32,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,在家用adsl無法連上csap32,0
"user使用ZV33抓COST BOM,但是等了半小時還抓不下來,請協助其處理",SAP-168(QCI),PP,BOM,Cost BOM,SAP-168,使用zv33抓cost bom等了半小時還抓來,0
can''t log on SAP,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,can''t log on sap,0
"財務部成本會計課user反應先前請Jim用.NET寫的一支report的程式,用於處理國稅局報廢清冊,user反應某些欄位的長度過小,導致有些數字無法正常顯示,煩請Jim協助處理.",SAP-168(QCI),QM,其它,問題解決及操作,SAP-168,財務部成本會計課先前請jim用.net寫的一支report的程式用於國稅局報廢清冊欄位的長度過小導致數字無法正常顯示jim,0
SAP無法進入(已重開機),SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap已重開機,0
vendor code找不到,SAP-168(QCI),MM,其它,其它,SAP-168,vendor code,0
can''t access SAP,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,can''t access sap,0
"查詢完report無法存到電腦內，不管是用V,U槽都不行。#13069",SAP-168(QCI),Basis,其它,安裝SAP,SAP-168,完report無法存到電腦內是用vu槽都不行,0
"USER無法LOGON SAP,發現為MSN7.5衝突問題,已協助處理",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法logon sap發現為msn7.5衝突問題,0
無法連線印表機,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,無法連線印表機,0
sap無法連線，有換過部門。分機：16246,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap無法連線有換過部門,0
無法login SAP23,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,無法login sap23,0
168 假收假初步成功 分機 382-19938,SAP-168(QCI),SD,Sales Process,shipment issue,SAP-168,168 假收假初步成功,0
SAP的account (94030130) 被鎖住了~ 請幫忙!,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap的account  被鎖住了,0
user反應無法登入168系統，請協助處理。,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,168系統,0
原來的帳唬密碼進不去,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,原來的帳唬密碼進不去,0
sap 跳出視窗 系統資源不足無法完成操作  #16752,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap 跳出視窗 系統資源不足無法完成操作,0
登入後無法正常使用,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,登入後無法正常使用,0
"填寫退料單,有操作上的問題",SAP-168(QCI),MM,其它,領退料問題,SAP-168,填寫退料單有操作上的問題,0
"USER使用MMBE查尋料號:af180bo1173出現無此料號,另外也常發生同一料號同時間做兩次查詢,但前一次有詢到,但下一次就查不到的情形發生,煩請相關同仁協助處理.",SAP-168(QCI),MM,其它,其它,SAP-168,使用mmbe查尋料號af180bo出現無此料號也常發生同一料號間做兩次但前一次有詢到但下一次就查不到的情形發生相關,0
"User要加入新的Project,但是不確定SAP Cost ZMBA如何處理  #15719",SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,要加入新的project不確定sap cost zmba,0
查詢 QAC6是誰一直在印,SAP-168(QCI),Basis,印表機,刪除資料,SAP-168,qac6是誰在印,0
"USER無法LOGON SAP,為MSN7.5設定衝突問題,修改登錄檔後已解決",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法logon sap為msn7.5設定衝突問題登錄檔後,0
要申請sap系統使用權限，請問申請單是: 資訊需求申請單→SAP→申請Citrix帳號嗎?  跑完申請單就可以logon了，不用下載其他東西對吧? 懇請協助，感謝!,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,要申請sap系統使用權限請問申請單是 資訊需求申請單→sap→申請citrix帳號嗎  跑完申請單就可以logon了不用下載東西對吧 懇,0
SAP網頁無法登入,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap網頁,0
帳號被鎖住,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,帳號被鎖住,0
zhwe?有使用者手冊．不知如何使用，所以無法執行扣帳動作　分機2630,SAP-168(QCI),SD,Sales Process,SO issue,SAP-168,zhwe有手冊.不知無法執行扣帳動作,0
無法使用帳號無法登入SAP,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,帳號sap,0
"ECN: 九月0762, user欲加速ECN,快進SAP, 分機:42627",SAP-168(QCI),PP,ECN,ECN 未同步QSMC,SAP-168,ecn 九月 欲加速ecn快進sap,0
"USER反應File Servr : QCITDS05無法連接,煩請相關同仁協助處理.",SAP-168(QCI),HOME,WIN,問題解決及操作詢問,SAP-168,file servr  qcitds05無法連接相關,0
User因工作需求想要申請查看BOM的cost，以方便工作進行，請MIS人員協助。分機#2650,SAP-168(QCI),PP,BOM,Cost BOM,SAP-168,因工作需求申請查看bom的cost以方便工作進行請mis人員協助,0
user的帳號是95032018，他昨天可以登入，今天不行登入。  我有去看他是不是密碼記錯了，想幫他改密碼，  但是進去218發現，他的帳號根本不存在，可是他說他昨天有登入  EXT:12318,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,的帳號是他可以登入不行登入  我有去看他是密碼記錯了想幫他改密碼  進去218發現他的帳號根本不存在他說他有登入,0
SAP沒有權限可以登入。分機：16458,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,sap沒有權限可以登入,0
治具相關問題 T code :ZMI1,SAP-168(QCI),PP,工單,工單收發料問題,SAP-168,治具相關問題 t code zmi1,0
user表示透過SAP無法列印,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,表示透過sap無法列印,0
沒有sap跟印表機的使用權限,SAP-168(QCI),PP,其它,SCITS,SAP-168,沒有sap跟印表機的使用權限,0
印表機無法連線,SAP-168(QCI),Basis,印表機,設定,SAP-168,印表機無法連線,0
76PO的建立流程疑問 (事務性採購)  聯絡方式 : 382-61577#,SAP-168(QCI),MM,Purchasing,PO issue,SAP-168,76po的建立流程疑問 事務性採購  方式,0
使用者發現有一個Inventory Report有問題，請幫忙處理，謝謝!,SAP-168(QCI),HOME,KEN,問題解決及操作詢問,SAP-168,發現有一個inventory report有問題,0
user需要整理invoice與packing list的files,SAP-168(QCI),SD,其它,Install 巨集,SAP-168,需要整理invoice與packing list的files,0
"無法登入SAP 168 及 268,錯誤訊息為 User already log on another terminal",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap 168 及 268錯誤訊息為  already log on another terminal,0
在家連sap，無法登入，sap帳號88121501，mvpn 15739,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,在家連sapsap帳號,0
"點選列印並無反應,是否有Job卡住,請協助處理,謝謝",SAP-168(QCI),Basis,印表機,無法列印,SAP-168,點選列印反應是否有job卡住,0
User''s having trouble logging in to system,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,''s having trouble logging in to system,0
"無法登入CSAP24,連絡分機11252",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,csap24,0
user有出貨delivery相關的問題 請協助處理,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,有出貨delivery相關的問題,0
"在Intra System上看不到SAP系統,請協助處理",SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,在intra system上看不到sap系統,0
無法logon SAP,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法logon sap,0
user無法logon SAP 請協助處理,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法logon sap,0
NB3業務用   帳號 92060219  (Sunny Yu 游采驊)   在輸入密碼後按enter視窗會自動關閉  帳號無法使用,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,nb3業務用   帳號    游採驊   在輸入密碼後按enter視窗會自動關閉  帳號,0
透過遠端VPN無法登入  分機: 12422,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,透過遠端vpn,0
無法連結SAP,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法連結sap,0
User反應在ZMBR裡597的訂單資料查不到 請幫忙處理 謝謝,SAP-168(QCI),SD,Project,3rd party issue,SAP-168,在zmbr裡597的訂單資料查不到,0
印表機更新，不知道如何在SAP系統中設定印表機  ext:12381,SAP-168(QCI),Basis,印表機,設定,SAP-168,印表機更新不知道在sap系統中設定印表機,0
無法列印NB4的發票,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,無法列印nb4的發票,0
user的sap down bom權限不足,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,的sap down bom權限不足,0
"user反應在ZKD5中看不到資料,但文件中心跟他們說已經送上去了,請與其聯絡幫忙其處理,分機42625",SAP-168(QCI),PP,BOM,BOM Create Error,SAP-168,在zkd5中看不到資料但文件中心跟說已經送了,0
無法開APO,SAP-168(QCI),PP,其它,SCITS,SAP-168,無法開apo,0
"SAP Printer 無法列印  ...  QAC3;QAC5  北棟,2F,會計課  , #11413",SAP-168(QCI),Basis,印表機,無法列印,SAP-168,sap printer 無法列印  ...  qac3qac5  北棟2f會計課,0
"USER 無法 LOGON SAP, EXT13142",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法 logon sap,0
申請安裝Citrix,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,申請安裝citrix,0
BPM SYS Create Customer Data save fail.,SAP-168(QCI),SD,Master Data,Customer Code Create,SAP-168,bpm sys create customer data save fail,0
sap log issue : 1 mins later the system will kick out user,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap log  mins later the system will kick out,0
SAP無法列印 ＃11403,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,sap無法列印,0
無法Logon SAP 168.268,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法logon sap 168.268,0
登入sap 要由p25改為p23 請協助處理,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,登入sap 要由p25改為p23,0
user 反應 SAP 無法login # 13315,SAP-168(QCI),Basis,帳號,新申請,SAP-168,sap 無法login,0
User has questions about new account application,SAP-168(QCI),Basis,帳號,新申請,SAP-168,has questions about new account application,0
SAP printer 問題  無法列印  #:  11289,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,sap printer 問題  無法列印,0
SAP出貨，Batch版本無法maintain  分機:3246,SAP-168(QCI),SD,Sales Process,shipment issue,SAP-168,sap出貨batch版本無法maintain,0
SAP帳號申請流程諮詢，分機12538,SAP-168(QCI),Basis,帳號,新申請,SAP-168,sap帳號申請流程諮詢,0
QAC4 QAC6均無法列出資料,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,qac4 qac6均無法列出資料,0
CSAP33  saplogon.exe 輸入帳號密碼後 一直卡在 正在連線到 10.243.22.59.....,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,csap33  saplogon.exe 輸入帳號密碼後 卡在 連線到 10.243.22.59....,0
該同仁與申請SAP使用者帳號 但不清楚資訊需求申請單 該如何填寫 煩請協助處理  該同仁分機:15182,SAP-168(QCI),Basis,帳號,新申請,SAP-168,該與申請sap帳號 但不清楚資訊需求申請單 該   該,0
"935 Quantity > 933 Quantity , so It can not be processed.",SAP-168(QCI),SD,Master Data,Cost center issue,SAP-168,935 quantity  933 quantity  so it can not be processed,0
我们将SAP中的packing转到SDS已经完成，但是将SDS packing list transfer to SAP 时遇到困难，请QCI MIS帮忙解决。Thanks！,SAP-168(QCI),SD,Project,Sub PO,SAP-168,將sap中的packing轉到sds已經完成將sds packing list transfer to sap 時遇到困難請qci mis,0
CSAP23無法login，帳號85090205,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,csap23無法login帳號,0
無法下載資料,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,無法下載資料,0
sap-214 (QCH-318)無法登入。分機：13230,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap214 qch318,0
crtrix無法登入 聯絡電話15912,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,crtrix,0
抓不到資料   #18913,SAP-168(QCI),PP,BOM,BOM Create Error,SAP-168,抓不到資料,0
無法進入SAP 168,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap 168,0
sap logon fail,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap logon fail,0
SAP無法登入 出現紅色叉叉錯誤訊息 請協助處理,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap 出現紅色叉叉錯誤訊息,0
USER反應帳號登入有問題。#17408,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,帳號登入有問題,0
無法登入SAP  TRD(TCC_General)_218_NEW,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap  trdtcc_general_218_new,0
"User反應在內部應用系統無法看到SAP的印表機,煩請協助設定新增",SAP-168(QCI),Basis,印表機,設定,SAP-168,在內部應用系統無法看到sap的印表機協助設定新增,0
無法logon CSAP23,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,無法logon csap23,0
sap printer 無法列印--CSAP23,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,sap printer 無法列印csap23,0
sap-32 印表機不知如何設定。分機：17729,SAP-168(QCI),Basis,印表機,設定,SAP-168,sap32 印表機不知設定,0
無法登入CITRIX  CSAP21    分機: 12408,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,citrix  csap21,0
執行假收假出程式會出現Error: not maintain accounting view,SAP-168(QCI),SD,Project,Quotation,SAP-168,執行假收假出程式會 not maintain accounting view,0
該同仁反應無法登入SAP系統 煩請協助處理 聯絡分機:15793,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,該反應sap系統,0
"分機16243,csap22 無法登入",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,csap22,0
無法登入SAP，顯示”如果要登入這個遠端電腦要有使用者權限”,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,sap顯示”要登入遠端電腦要有權限”,0
SAP 168 delivery  issue,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,sap 168 delivery,0
"USER反應SAP168/298帳號被LOCK住,煩請協助處理.",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap168/298帳號被lock住,0
安裝SAP,SAP-168(QCI),Basis,其它,安裝SAP,SAP-168,安裝sap,0
SAP 168  無帳號...  #13174,SAP-168(QCI),Basis,帳號,新申請,SAP-168,sap 168  無帳號...,0
"SAP帳號87042501,無法登入，分機17727",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap帳號,0
creit memo issue ; can not get price,SAP-168(QCI),SD,Sales Process,Billing issue,SAP-168,creit memo   can not get price,0
"NB6 USER反應sap系統列印時會出現NB3的印表機,請協助修正處理 #12992",SAP-168(QCI),Basis,印表機,無法列印,SAP-168,nb6 sap系統列印時會出現nb3的印表機,0
"User下午進入內部應用系統欲使用sap,發現並無icon可點選,煩請協助處理",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,下午進入內部應用系統欲使用sap發現icon可點選,0
"USER操作SAP 168 ZMQW時,net Price欄位資料帶不出來,USER提供了兩個Delivery Number:570044225,570044226,煩請相關同仁協助處理",SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,操作sap 168 zmqw時net price欄位資料帶不出來提供了兩個delivery number相關,0
電腦重灌後，SAP無法正常 #13377,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,電腦重灌後sap無法正常,0
"新增退料單,系統顯示無此機種名稱   T-Code:ZMI1H   分機:16809",SAP-168(QCI),MM,Purchasing,Addon Function,SAP-168,新增退料單系統顯示無此機種名稱   tcodezmi1h,0
"無法登入CSAP33, 請協助處理",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,csap33,0
帳號問題無法使用，使用者人在廣輝聯絡電話38318009,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,帳號問題人在廣輝,0
user 開啟點料單時被告知版本是錯的，但有再確認版本是沒有問題的,SAP-168(QCI),Basis,其它,Performance Issue,SAP-168,開啟點料單時被告知版本是錯的但有再版本是沒有問題的,0
"達丰USER反應假收假出原為系統自行會帶出資料來,但今日USER發現系統並沒有將資料帶出,煩請相關同#協助處理.",SAP-168(QCI),SD,Master Data,其它,SAP-168,達豐假收假出原為系統自行會帶出資料來但今日發現系統有將資料帶出相關同,0
是否有multi-source的相關功能可以利用,SAP-168(QCI),PP,BOM,Cost BOM,SAP-168,是否有multisource的相關功能可以利用,0
問題描述在附件中,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,問題描述在附件中,0
10/17 no call off,SAP-168(QCI),HOME,KEN,問題解決及操作詢問,SAP-168,10/17 no call off,0
LV Order 無法建立 分機16281,SAP-168(QCI),SD,Sales Process,SO issue,SAP-168,lv order 無法建立,0
SAP無法登入   CSAP22   #13084,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap   csap22,0
詢問如何設定sap的printer  #16162,SAP-168(QCI),Basis,印表機,設定,SAP-168,詢問設定sap的printer,0
SAP33 無法進入(無權限),SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap33 無權限,0
User需重新安裝SAP  #18231,SAP-168(QCI),Basis,其它,安裝SAP,SAP-168,需重新安裝sap,0
帳號無法登入SAP,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,帳號sap,0
前幾天才反應過，但今天又不能登入了，user想了解如何正確使用系統，以避免一直發生問題。#15169,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,前幾天才反應過但又不能登入了想瞭解正確使用系統以避免發生問題,0
SAP 帳號:10202030  新密碼 :qDi-3364805 ，在SAP34使用，更新密碼之後不能登入。  ext:10322,SAP-168(QCI),Basis,帳號,新申請,SAP-168,sap 帳號  新密碼 qdi05 在sap34使用更新密碼之後不能登入,0
"User反應無法經由Myquanta進入內部應用系統,系統會要求輸入登入帳密,但輸入後依然無法使用,煩請協助處理",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法經由myquanta進入內部應用系統系統會要求輸入登入帳密但輸入後依然,0
CSAP27無法登入,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,csap27,0
要修改description,SAP-168(QCI),PP,BOM,Cost BOM,SAP-168,description,0
"user反應有個文件路徑昨晚10點前都還可使用,但在之後就顯示無法找到該文件,煩請Charles協助處理",SAP-168(QCI),PP,其它,問題詢問及操作,SAP-168,有個文件路徑昨晚10點前都還可使用但在之後就顯示無法找到該文件charles,0
使用者排的Job一直被刪除，麻煩你幫忙看看，今天此Job務必要執行完畢，謝謝!!,SAP-168(QCI),Basis,其它,刪除Job,SAP-168,排的job被刪除你幫忙看看此job務必要執行完畢,0
開啓登入頁面出現亂碼,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,開啓登入頁面出現亂碼,0
citrix issue,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,citrix,0
安裝issue .無法登入或安裝失敗,SAP-168(QCI),Basis,其它,安裝SAP,SAP-168,安裝 .或安裝失敗,0
無法進入SAP 168  #11475,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap 168,0
SAP 無法使用.請協助處理.,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap .,0
SAP不能由網頁登入,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap不能由網頁登入,0
"無法logon SAP 168,298",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法logon sap,0
USER反應說第二層無法logon,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,第二層無法logon,0
CSAP37，218 帳號無法登入。,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,csap18 帳號,0
"進入SAP操作時, 系統跑很慢, 要上傳資料時一直間接性當機~",SAP-168(QCI),Basis,其它,Performance Issue,SAP-168,進入sap操作時 系統跑很慢 要上傳資料時間接性當機,0
user輸入料號是BAM48350008，保存的時候不能保存，系統出現這個料EOL,SAP-168(QCI),SD,Sales Process,SO issue,SAP-168,輸入料號是bam保存的不能保存系統出現料eol,0
SAP PRINTER顯示離線無法列印,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,sap printer顯示離線無法列印,0
user SAP帳號關掉後被卡在系統中無法再登入.,SAP-168(QCI),Basis,帳號,新申請,SAP-168,sap帳號關掉後被卡在系統中無法再登入,0
