description,category_a,category_b,category_c,category_d,category,description_clean,category_target
"USER再使用298時無法列印,請協助其處理",SAP-2X8(QSMC),Basis,印表機,無法列印,SAP-2X8,再使用298時無法列印,1
"User反應218 Client 印表機無法列印 , 請速協助解決..",SAP-2X8(QSMC),Basis,印表機,無法列印,SAP-2X8,218 Client 印表機無法列印   請速.,1
"電腦重灌之後,　ＳＡＰ已經安裝,　然而還是無法連上ＳＡＰ  使用者工號: 96051413 聯絡電話: 16185",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,電腦重灌之後  SAP已經安裝  無法連上SAP,0
"無法登入CSAP33, 請協助處理",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法登入CSAP33,0
開啓登入頁面出現亂碼,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,開啓登入頁面出現亂碼,0
輸入帳號密碼之後一直停留在遠端連結的視窗. 無法登入,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,輸入帳號密碼之後停留在遠端連結的視窗. 無法登入,0
can''t log on SAP,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,can''t log on SAP,0
無法登入CSAP40,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法登入CSAP40,0
無法登入SAP    CSAP40,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法登入SAP    CSAP40,0
"重新安裝SAP,在登入時顯示錯誤訊息:""Connect host 10 service 3203 timeout""",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,重新安裝SAP 在登入時顯示錯誤訊息  Connect host 10 service 3203 timeout,0
無法登入SAP-168,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法登入SAP 168,0
"?忙?request TMPK964459  TMPK964444  TMPK964165, ?些已?在WEB LOG上申?了.",SAP-168(QCI),Basis,其它,Performance Issue,SAP-168,忙 request TMPK9  TMPK4  TMPK5   些已 在WEB LOG上申 了,0
"User 想詢問出貨後的GI Documnt 內的refererce no, 如何應用.",SAP-2X8(QSMC),SD,Sales Process,GI issue,SAP-2X8,出貨後的GI Documnt 內的refererce no  應用,1
"User反應操作ZN26在168中顯示的price是正常的,但在298裡卻帶不出資料,煩請協助處理.",SAP-2X8(QSMC),SD,Sales Process,Billing issue,SAP-2X8,操作ZN26在168中顯示的price是正常的 但在298裡卻帶不出資料,1
"使用者用 Win7, 想問 Cytrix 的問題.",SAP-168(QCI),Basis,帳號,新申請,SAP-168,用 Win7  想問 Cytrix 的問題,0
"使用者欲登入CSAP37, 但連線後就停止不動, 請協助處理!",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,欲登入CSAP37  但連線後就停止不動,0
SAP 密碼錯誤無法登入 #15354,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,SAP 密碼錯誤無法登入,0
After click login icon. It stop .,SAP-168(QCI),Basis,帳號,新申請,SAP-168,After click login icon. It stop,0
CSAP27無法登入,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,CSAP27無法登入,0
SAP 218的密碼忘記無法登入,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,SAP 218的密碼忘記無法登入,0
"輸入密碼3次錯誤,帳號被鎖",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,輸入密碼3次錯誤 帳號被鎖,0
SAP Account 申請,SAP-168(QCI),Basis,帳號,新申請,SAP-168,SAP Account 申請,0
使用者 欲安裝與申請使用SAP系統.,SAP-168(QCI),Basis,帳號,新申請,SAP-168,欲安裝與申請使用SAP系統,0
user SAP帳號關掉後被卡在系統中無法再登入.,SAP-168(QCI),Basis,帳號,新申請,SAP-168,SAP帳號關掉後被卡在系統中無法再登入,0
"user反應某料號在SAP168裡需下歐元給匈牙利,但系統帶不出order price的價格,顯示都為????,另外在QSMC268方面同一料號也有相同情況,已跟台北財務部聯絡過,但問題仍無法解決,煩請協助處理.",SAP-168(QCI),MM,W/H,問題解決及操作,SAP-168,某料號在SAP168裡需下歐元給匈牙利 但系統帶不出order price的價格 顯示都為     268方面同一料號也有相同情況 已跟臺北財務部過 但問題仍無法,0
領料單無法輸入(sap system batch number error)請將3DS29CB0060的batch number 1B建立TH10廠區,SAP-168(QCI),MM,W/H,問題解決及操作,SAP-168,領料單無法輸入 sap system batch number error 請將3DS29CB0060的batch number 1B建立TH10廠區,0
"倉庫的號碼要close掉,不再使用,請聯絡該user,電話: 7187, thanks.",SAP-168(QCI),MM,W/H,Authorization,SAP-168,倉庫的號碼要close掉 使用 請該   7187,0
"USER反應PO無法release,料號FAHH2002016",SAP-2X8(QSMC),MM,Purchasing,PO issue,SAP-2X8,PO無法release 料號FAHH16,1
Vendor code:PAI-X16需要把它轉入218.298  分機:18963,SAP-2X8(QSMC),MM,Purchasing,Master data,SAP-2X8,Vendor code PAI X16需要把它轉入218.298,1
"ECM0513 6/29已簽約但至今未生效,煩請相關人員協助處理",SAP-2X8(QSMC),MM,Purchasing,放量問題,SAP-2X8,ECM0513 6/29已簽約但至今未生效 相關人員,1
SAP 268 PO無法開立,SAP-2X8(QSMC),MM,Purchasing,PO issue,SAP-2X8,SAP 268 PO無法開立,1
user要詢問APO Poject的問題,SAP-2X8(QSMC),MM,Purchasing,Addon Function,SAP-2X8,要詢問APO Poject的問題,1
修改Buyer code 及L/T要用何種程式?,SAP-2X8(QSMC),MM,Purchasing,Master data,SAP-2X8,修改Buyer code 及L/T要用何種程式,1
"無法logon SAP-268,已做更新,更新前可使用,更新完後反而無法使用",SAP-2X8(QSMC),Basis,其他,無法logon SAP,SAP-2X8,無法logon SAP 268 已做更新 更新前可使用 更新完後無法使用,1
"無法loing 268,sap開不起來 1289",SAP-2X8(QSMC),Basis,其他,無法logon SAP,SAP-2X8,無法loing 268 sap開不 1289,1
已經更改過298路徑<可是依然今天突然無法登入<  請幫忙查明原因,SAP-2X8(QSMC),Basis,其他,無法logon SAP,SAP-2X8,已經更改過298路徑 依然突然無法登入   請幫忙查明原因,1
"使用者已將路徑由C:改為V:,但仍是無法下載檔案",SAP-2X8(QSMC),Basis,其他,無法logon SAP,SAP-2X8,已將路徑由C 改為V  但仍是無法下載檔案,1
sap258 登入帳號被鎖住,SAP-2X8(QSMC),HOME,PAL,問題解決及操作詢問,SAP-2X8,sap258 登入帳號被鎖住,1
"查詢完report無法存到電腦內，不管是用V,U槽都不行。#13069",SAP-168(QCI),Basis,其它,安裝SAP,SAP-168,完report無法存到電腦內 是用V U槽都不行,0
user要詢問如何登入舊的168去查詢2002年的資料,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,要詢問登入舊的168去2002年的資料,0
SAO 168 無法進入,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,SAO 168 無法進入,0
"SAP LOGON 後出現異常,EXT 13059",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,SAP LOGON 後出現異常,0
sap至昨天起就無法登入,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap至起就無法登入,0
無法經由MyQuanta login SAP,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法經由MyQuanta login SAP,0
重新安裝SAP後無法使用,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,重新安裝SAP後無法使用,0
user無法logon SAP 請協助處理,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法logon SAP,0
ECN: E200510-0879在268未生效，由于情况焦急，希望能提前使其生效,SAP-2X8(QSMC),PP,ECN,ECN 未同步QSMC,SAP-2X8,ECN  E0 0879在268未生效 情況焦急 希望能提前使其生效,1
"達丰user反應ECN:1200508-5792已轉到SAP168,但未同步到SAP298系統,煩請相關人員盡快協助USER處理.",SAP-2X8(QSMC),PP,ECN,ECN 未同步QSMC,SAP-2X8,達豐ECN 2已轉到SAP168 但未同步到SAP298系統 相關人員協助,1
"達丰user反應做ECN認証出現錯誤,ECN#:1200508-5730,煩請相關同仁協助處理.#42627",SAP-2X8(QSMC),PP,ECN,ECN 未同步QSMC,SAP-2X8,達豐做ECN認証出現錯誤 ECN 相關同仁.,1
E200510-2632 transfer to 298,SAP-2X8(QSMC),PP,ECN,ECN 未同步QSMC,SAP-2X8,E0 2632 transfer to 298,1
希望将ECN：E200510-0669  即刻在298生效,SAP-2X8(QSMC),PP,ECN,ECN 未同步QSMC,SAP-2X8,希望將ECN E0 0669  在298生效,1
"USER反應說在使用VA02時,price的欄位帶不出來,分機13216",SAP-2X8(QSMC),SD,Master Data,Price mapping issue,SAP-2X8,在使用VA02時 price的欄位帶不出來,1
218的印表機設定有問題，無法列印。,SAP-2X8(QSMC),Basis,印表機,無法列印,SAP-2X8,218的印表機設定有問題 無法列印,1
印表機無法列印218文件 但是168文件可以列印 請協助處理解決,SAP-2X8(QSMC),Basis,印表機,無法列印,SAP-2X8,印表機無法列印218文件 168文件可以列印,1
SAP218無法列印,SAP-2X8(QSMC),Basis,印表機,無法列印,SAP-2X8,SAP218無法列印,1
您好，今年7/29有申請SAP系統帳號10104008，有更新預設密碼(原為123456)，然今日欲嘗試登入，卻顯示帳號密碼有誤，無法登入，請協助處理，謝謝!,SAP-168(QCI),Basis,帳號,新申請,SAP-168,今年7/29有申請SAP系統帳號 有更新預設密碼 原為6  然今日欲嘗試登入 卻顯示帳號密碼有誤 無法登入,0
無法在http://myquanta/Intrasystem/default.aspx 看到SAP ICON.請協助~~~,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,無法在 看到SAP ICON.請協助,0
使用別人帳號無法登入sap,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,使用帳號無法登入sap,0
"有登入SAP的帳號問題, 請協助處理",SAP-168(QCI),Basis,帳號,新申請,SAP-168,有登入SAP的帳號問題,0
SAP的account (94030130) 被鎖住了~ 請幫忙!,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,SAP的account    被鎖住了  請幫忙,0
can''t log on SAP,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,can''t log on SAP,0
SAP 35、40無法登入。,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,SAP 35 40無法登入,0
SAP 318帳號無法登入。,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,SAP 318帳號無法登入,0
SAP 帳號:10202030  新密碼 :qDi-3364805 ，在SAP34使用，更新密碼之後不能登入。  ext:10322,SAP-168(QCI),Basis,帳號,新申請,SAP-168,SAP 帳號   新密碼  qDi 05  在SAP34使用 更新密碼之後登入,0
無法登入SAP 168,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,無法登入SAP 168,0
登入sap22之後，想要登入218，無法登入。  前幾天都可以登入218，今天不行登入。  EXT:15728,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,登入sap22之後 登入218 無法登入   前幾天都可以登入218 不行登入,0
"使用者反應登入SAP238時顯示無法登入的訊息,請協助處理",SAP-2X8(QSMC),Basis,帳號,帳號無法使用,SAP-2X8,登入SAP238時顯示無法登入的訊息,1
"無法登入,有錯誤訊息  TEL:15739",SAP-2X8(QSMC),Basis,帳號,帳號無法使用,SAP-2X8,無法登入 有錯誤訊息,1
"USER的帳號無法登入, CLIENT:238,288,278, 分機:382-13847",SAP-2X8(QSMC),Basis,帳號,帳號無法使用,SAP-2X8,的帳號無法登入  CLIENT 238 288 278,1
"AP32, AP33 無法連線   382-45438",SAP-2X8(QSMC),Basis,帳號,帳號無法使用,SAP-2X8,AP32  AP33 無法連線,1
SAP第一層帳號無法進入 ext.13230,SAP-2X8(QSMC),Basis,帳號,帳號無法使用,SAP-2X8,SAP第一層帳號無法進入,1
第一次使用  操作上有問題  請協助.,SAP-2X8(QSMC),Basis,帳號,帳號無法使用,SAP-2X8,第一次使用  操作上有問題  請協助,1
"User反應SAP208 第一層帳號遭Lock,煩請盡速協助處理.",SAP-2X8(QSMC),Basis,帳號,帳號無法使用,SAP-2X8,SAP208 第一層帳號遭Lock,1
cannot access 268 SAP system.  error code 88,SAP-2X8(QSMC),Basis,帳號,帳號無法使用,SAP-2X8,cannot access 268 SAP system.  error code 88,1
改了密碼以後不能使用Client 218  SAP帳號:78092001,SAP-2X8(QSMC),Basis,帳號,帳號無法使用,SAP-2X8,改了密碼以後使用Client 218  SAP帳號,1
"User反應SAP268 GroupID被LOCK住,煩請協助處理.",SAP-2X8(QSMC),Basis,帳號,帳號無法使用,SAP-2X8,SAP268 GroupID被LOCK住,1
17327 SAP第二層 無法Logon,SAP-2X8(QSMC),Basis,帳號,帳號無法使用,SAP-2X8,SAP第二層 無法Logon,1
新增SAP LOGON 至Citrix,SAP-168(QCI),Basis,其它,安裝SAP,SAP-168,新增SAP LOGON 至Citrix,0
logon sap 168 fail,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,logon sap 168 fail,0
user要刪除background作業 SAPF124 請幫忙協助處理,SAP-168(QCI),Basis,其它,Performance Issue,SAP-168,要刪除background作業 SAPF124 請幫忙,0
CSAP23無法LOGON,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,CSAP23無法LOGON,0
關於BOM資料正確性的問題,SAP-2X8(QSMC),PP,BOM,BOM Create Error,SAP-2X8,BOM資料正確性的問題,1
達丰user說 R10的BOM還沒轉過去 請協助處理,SAP-2X8(QSMC),PP,BOM,BOM Create Error,SAP-2X8,達豐說 R10的BOM還沒轉過去,1
"SAP218(BOM),匯出excel,會出現存取錯誤",SAP-2X8(QSMC),PP,BOM,BOM Create Error,SAP-2X8,SAP218 BOM  匯出excel 會出現存取錯誤,1
218可以登入，但無法使用。  #16111,SAP-2X8(QSMC),Basis,帳號,帳號無法使用,SAP-2X8,218可以登入 但無法使用,1
SAP不通 存取權限發生錯誤 #11426,SAP-2X8(QSMC),Basis,帳號,帳號無法使用,SAP-2X8,SAP不通 存取權限發生錯誤,1
CSAP22 無法使用 #16570,SAP-2X8(QSMC),Basis,帳號,帳號無法使用,SAP-2X8,CSAP22 無法使用,1
SAP TYC-298係統無法使用。,SAP-2X8(QSMC),Basis,帳號,帳號無法使用,SAP-2X8,SAP TYC 298係統無法使用,1
需要一字階料號查詢的權限,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,需要一字階料號的權限,0
曾經申請過第二層權限，但是卻無法登入,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,曾經申請過第二層權限 卻無法登入,0
在公司外使用VPN登入 無法連線,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,在公司外使用VPN登入 無法連線,0
CITRIX連不進去  #11245,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,CITRIX連不進去,0
"Can''t login SAP. Error message ""Password error!""  #41596",SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,Can''t login SAP. Error message  Password error,0
詢問設定sap folder 權限的問題  #18231,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,詢問設定sap folder 權限的問題,0
變更為SAP 21後無法上傳資料，煩請協助。#16222,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,變SAP 21後無法上傳資料 協助,0
"達丰User反應SO號碼沒有轉入208,今早急著出貨~煩請協助處理",SAP-2X8(QSMC),SD,Sales Process,SO issue,SAP-2X8,達豐SO號碼沒有轉入208 今早急著出貨,1
使用者在使用ZMAW時發現有一張Delivery No:550473284沒有從218轉到168，請幫忙處理，謝謝!!,SAP-2X8(QSMC),SD,Sales Process,Delivery issue,SAP-2X8,在使用ZMAW時發現有一張Delivery No 沒有從218轉到168,1
"ET BU的USER需要一個Invoice&Packing list的巨集安裝的SOP,煩請與USER聯絡協助處理.",SAP-168(QCI),SD,其它,Install 巨集,SAP-168,ET BU的需要一個Invoice Packing list的巨集安裝的SOP 與,0
invoice轉檔程式,SAP-168(QCI),SD,其它,Install 巨集,SAP-168,invoice轉檔程式,0
user需要整理invoice與packing list的files,SAP-168(QCI),SD,其它,Install 巨集,SAP-168,需要整理invoice與packing list的files,0
"達丰user反應從上星期五到今日共有20多筆的假收假入的資料需要轉到SAP168,煩請Irwin協助處理",SAP-2X8(QSMC),SD,Master Data,其它,SAP-2X8,達豐從五到今日共有20多筆的假收假入的資料需要轉到SAP168 Irwin,1
無法正常登入SAP 218,SAP-2X8(QSMC),Basis,其他,無法logon SAP,SAP-2X8,無法正常登入SAP 218,1
登入82這台時候，一直等待遠端回應，無法正常開啟SAP。3285620094,SAP-2X8(QSMC),Basis,其他,無法logon SAP,SAP-2X8,登入82這台 等待遠端回應 無法正常開啟SAP,1
無法logon268 請協助處理,SAP-2X8(QSMC),Basis,其他,無法logon SAP,SAP-2X8,無法logon268,1
無法logon 268,SAP-2X8(QSMC),Basis,其他,無法logon SAP,SAP-2X8,無法logon 268,1
"達丰User反應無法使用SAP,show出無法顯示網頁,煩請協助處理.",SAP-2X8(QSMC),Basis,其他,無法logon SAP,SAP-2X8,達豐無法使用SAP show出無法顯示網頁,1
sap第一個畫面，可以勾選用滑鼠copy的文字，想請問這功能怎麼使用,SAP-2X8(QSMC),Basis,其他,無法logon SAP,SAP-2X8,sap第一個畫面 可以勾選用滑鼠copy的文字 想請問這功能使用,1
sap 208 無法logon 請協助處理,SAP-2X8(QSMC),Basis,其他,無法logon SAP,SAP-2X8,sap 208 無法logon,1
User想申請VNC線上教學SD Module.,SAP-168(QCI),SD,其它,教育訓練,SAP-168,想申請VNC線上教學SD Module,0
sals 可否於SAP 上直接下PO,SAP-168(QCI),SD,其它,教育訓練,SAP-168,sals 可否於SAP 上直接下PO,0
請問I2中sales order裡的sales due day是相同於SAP program ZV14裡的ReqDelvDat還是SHPG-DT。,SAP-168(QCI),SD,其它,Install 巨集,SAP-168,請問I2中sales order裡的sales due day是相同於SAP program ZV14裡的ReqDelvDatSHPG DT,0
user在run ZMD5時發生錯誤,SAP-2X8(QSMC),SD,Addon Function,詢問Function,SAP-2X8,在run ZMD5時發生錯誤,1
使用者反應3EVFMB1580無法生成資料，請協助處裡，謝謝,SAP-2X8(QSMC),SD,Addon Function,問題解決及操作,SAP-2X8,3EVFMB1580無法生成資料 請協助處裡,1
SAP-ZV17 can''t print   #13579,SAP-2X8(QSMC),SD,Addon Function,問題解決及操作,SAP-2X8,SAP ZV17 can''t print,1
"218 ZN93 shows ""please import PROD Hierachy (SO Type)""",SAP-2X8(QSMC),SD,Addon Function,問題解決及操作,SAP-2X8,218 ZN93 shows  please import PROD erachy  SO Type,1
"在VA01新增SO時,出現错誤",SAP-2X8(QSMC),SD,Addon Function,問題解決及操作,SAP-2X8,在VA01新增SO時 出現錯誤,1
SAP 268 無法登入,SAP-2X8(QSMC),Basis,其他,無法logon SAP,SAP-2X8,SAP 268 無法登入,1
執行sap時發出異音,SAP-2X8(QSMC),Basis,其他,無法logon SAP,SAP-2X8,執行sap時發出異音,1
Sap logon :QSMCTCLIENT15,SAP-2X8(QSMC),Basis,其他,無法logon SAP,SAP-2X8,Sap logon  TCLIENT15,1
user無法登入SAP，密碼無法使用。,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,無法登入SAP 密碼無法使用,0
citrix畫面沒有登入SAP的選項（第一次登入設定）,SAP-168(QCI),Basis,帳號,新申請,SAP-168,citrix畫面沒有登入SAP的選項 第一次登入設定,0
User ID can''''t login in second layer,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,ID can''''t login in second layer,0
"用CSAP26進去SAP後, 之後當掉重開SAP就無法再進入  分機11457",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,用CSAP26進去SAP後  之後當掉重開SAP就無法再進入,0
can''t login SAP in QCI,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,can''t login SAP in QCI,0
"帳號多人共用, 218 密碼使用ok, 相同密碼318 無法登入 (New QCA QCN QCH QCG QCB)  煩請協助重設318 密碼, TKS  共用工號: 10008069 陳國龍",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,帳號多人共用  218 密碼使用ok  相同密碼318 無法登入  New QCA QCN QCH QCG QCB   協助重設318 密碼  TKS  共用   陳國龍,0
