,1_sentence,2_sentence,3_y_predict,4_y_predict_name,5_answer,6_answer,7_y_predict_probability
6958,"無法登入,出現,無法,無法找到,輸入,點",,2,其他,1,SAP,"['Outlook與郵件:0.022014886', 'SAP:0.028447326', '其他:0.8179757', '網路:0.07628464', '資訊系統:0.05527756']"
1905,"搬進,QRDC,印表機,PSA1,IP,已,改變,IP,NB1,Sales5M",,2,其他,1,SAP,"['Outlook與郵件:0.003249151', 'SAP:0.0024208007', '其他:0.66330296', '網路:0.3258156', '資訊系統:0.005211583']"
4463,"電腦重灌,需要,重新,加入網域",,2,其他,3,網路,"['Outlook與郵件:0.05797946', 'SAP:0.066170305', '其他:0.5114431', '網路:0.28646362', '資訊系統:0.07794354']"
7961,"軟體需求,無,權限,使用",,1,SAP,4,資訊系統,"['Outlook與郵件:0.07534415', 'SAP:0.72207177', '其他:0.090760276', '網路:0.038898334', '資訊系統:0.07292553']"
346,"安裝,安裝proE,後,無法,無法正常,開啟",,1,SAP,2,其他,"['Outlook與郵件:0.089917414', 'SAP:0.51331526', '其他:0.21446995', '網路:0.099343434', '資訊系統:0.08295402']"
4461,"使用,OpenVPN,SAP,無法登入",,1,SAP,3,網路,"['Outlook與郵件:0.00036345262', 'SAP:0.9993457', '其他:0.00012149914', '網路:0.00007991151', '資訊系統:0.00008939028']"
6501,"無法,無法LYNC,進入,查詢,歷史,訊息,紀錄,出現,需同,登入,連線到,OUTLOOK,登入,話,方塊,已經,取消,關閉,早上,不行",,0,Outlook與郵件,2,其他,"['Outlook與郵件:0.9999552', 'SAP:0.0000033128379', '其他:0.0000069102653', '網路:0.000006838341', '資訊系統:0.000027794638']"
1375,"1,Status,秀,文字,裡面,出現,斷行,符號,實際,到,斷行,效果,2,assign,時,通知,信,告知,owner,但現,漏信,收不到,通知",,0,Outlook與郵件,4,資訊系統,"['Outlook與郵件:0.980604', 'SAP:0.00005358017', '其他:0.00012467318', '網路:0.0000074182785', '資訊系統:0.019210355']"
8312,"原,工作,機,毀損,已,新,工作,機,需,移除,帳號,Q",,3,網路,2,其他,"['Outlook與郵件:0.0027887323', 'SAP:0.001476104', '其他:0.43031335', '網路:0.5620542', '資訊系統:0.0033676024']"
6711,"OCS,變更,上面,更改,系統,顯示,舊,號碼,希望,查看,是否,改要,修改",,2,其他,4,資訊系統,"['Outlook與郵件:0.008444945', 'SAP:0.007589242', '其他:0.9113807', '網路:0.057788853', '資訊系統:0.014796252']"
4920,"新,IT,Updates,排程,重啟,電腦,後,跳出,錯誤訊息,無法,無法正常,使,用電,腦",,0,Outlook與郵件,2,其他,"['Outlook與郵件:0.5839508', 'SAP:0.093769416', '其他:0.109147675', '網路:0.035131637', '資訊系統:0.1780005']"
418,"申請,oulook,機端,收,發信",,1,SAP,0,Outlook與郵件,"['Outlook與郵件:0.21321209', 'SAP:0.27880162', '其他:0.17817324', '網路:0.18267208', '資訊系統:0.14714101']"
4314,"無法連到,qex,廣達菁英學院,課程,QEX090,2B,To,Be,達成,好,績效",,4,資訊系統,3,網路,"['Outlook與郵件:0.0070725298', 'SAP:0.00042681582', '其他:0.0016821038', '網路:0.00007787098', '資訊系統:0.99074066']"
5307,"Quanta,AMA,F,Quanta,AMA,MPPO,Quanta,AMZ,Fcst,etaReport,這三個,群組,無法新增,QMF,email,修正,email",,3,網路,0,Outlook與郵件,"['Outlook與郵件:0.000036432462', 'SAP:0.000001781067', '其他:0.000050853385', '網路:0.999907', '資訊系統:0.0000038127969']"
5896,"網路,正常,outlook,無法正常收信",,0,Outlook與郵件,3,網路,"['Outlook與郵件:0.82490337', 'SAP:0.00022462534', '其他:0.0009184856', '網路:0.17300612', '資訊系統:0.00094742']"
293,"第一次,使用,App,出現,尚未,信任,企業,開發,人員,錯誤訊息",,0,Outlook與郵件,4,資訊系統,"['Outlook與郵件:0.45025206', 'SAP:0.26327184', '其他:0.10825585', '網路:0.07339466', '資訊系統:0.10482559']"
6202,"會議室,C,網,孔蓋,脫落,網孔,凹陷,from",,3,網路,2,其他,"['Outlook與郵件:0.00002027821', 'SAP:0.0000053478598', '其他:0.0002010066', '網路:0.9997634', '資訊系統:0.000009935381']"
3023,"無法,無法信件,備份,檔,匯入",,1,SAP,0,Outlook與郵件,"['Outlook與郵件:0.12159523', 'SAP:0.35531458', '其他:0.23790665', '網路:0.14853631', '資訊系統:0.13664725']"
6518,"OPENVPN,安裝到,一半,無法安裝",,2,其他,3,網路,"['Outlook與郵件:0.00029362188', 'SAP:0.00013008398', '其他:0.94454265', '網路:0.054190755', '資訊系統:0.0008429035']"
7944,"家裡,ProE,連上,OpenVPN,打開,ProE,慢,試圖,連上,WorkSpace,不斷,停留,運轉,狀態,連不,當掉,成功,使用,同仁,",,3,網路,4,資訊系統,"['Outlook與郵件:0.00032317344', 'SAP:0.00006898303', '其他:0.0047453595', '網路:0.99478537', '資訊系統:0.00007713482']"
1563,"Myquanta,首頁,organization,LC,事業部,新增,新增空間",,3,網路,4,資訊系統,"['Outlook與郵件:0.0002254023', 'SAP:0.0001061166', '其他:0.0019034242', '網路:0.99760085', '資訊系統:0.00016419492']"
6472,"放行,系統,列印,軟體安裝,錯誤",,4,資訊系統,2,其他,"['Outlook與郵件:0.086350285', 'SAP:0.17443787', '其他:0.21315616', '網路:0.053645585', '資訊系統:0.47241017']"
1883,"工作,機需,安裝,安裝解壓縮軟體",,1,SAP,2,其他,"['Outlook與郵件:0.10869711', 'SAP:0.42326286', '其他:0.24840347', '網路:0.1013032', '資訊系統:0.118333325']"
1755,"無法使用,Pro,E,登入,PDM,WINDCLL,server,同事,確認,網址,IEPro,E,登不",,3,網路,4,資訊系統,"['Outlook與郵件:0.0018719683', 'SAP:0.00092498073', '其他:0.006584699', '網路:0.9899478', '資訊系統:0.0006705799']"
8311,"NB3,PMS,新增,新增cost,center,3R,527,3R527",,1,SAP,4,資訊系統,"['Outlook與郵件:0.09403181', 'SAP:0.6055296', '其他:0.13551997', '網路:0.06800892', '資訊系統:0.096909665']"
6110,"excel,文件,url,連結,無法,無法打開,顯示,電腦,作業,中,限制,取消,系統,負責人,訊息,檔案,同事,電腦,以開,啓,連線",,0,Outlook與郵件,3,網路,"['Outlook與郵件:0.84566987', 'SAP:0.022160195', '其他:0.054648843', '網路:0.026548844', '資訊系統:0.05097218']"
6576,"無線網卡,似乎,損壞,突然,無法使用",,2,其他,4,資訊系統,"['Outlook與郵件:0.013234552', 'SAP:0.01035199', '其他:0.86097205', '網路:0.081626356', '資訊系統:0.033815164']"
4024,"Platform,can,t,be,created,It,will,pop,error,mesaage",,1,SAP,4,資訊系統,"['Outlook與郵件:0.08327501', 'SAP:0.6013515', '其他:0.033433866', '網路:0.007360419', '資訊系統:0.2745792']"
6865,"無法,無法搜尋,他會秀,windows,搜尋,服務,已關閉,搜尋,效能,受到,影響",,2,其他,0,Outlook與郵件,"['Outlook與郵件:0.00021314662', 'SAP:0.000053297175', '其他:0.99510163', '網路:0.0034513639', '資訊系統:0.0011805487']"
4691,"電腦,無法使用,internet",,2,其他,3,網路,"['Outlook與郵件:0.039013803', 'SAP:0.041853685', '其他:0.682051', '網路:0.17557837', '資訊系統:0.06150313']"
6226,"新,WinXP,SP3,後,瀏覽器,無法開啟,網站,",,3,網路,2,其他,"['Outlook與郵件:0.011292353', 'SAP:0.0068969284', '其他:0.02105056', '網路:0.9549347', '資訊系統:0.0058254777']"
1784,"執行,ZMD5,很慢,v",,2,其他,1,SAP,"['Outlook與郵件:0.066361845', 'SAP:0.14352535', '其他:0.5435272', '網路:0.15767552', '資訊系統:0.088910155']"
3682,"星期,電腦,更新以,後,lync,話,紀錄,同步,到,outlook,裡面,晚,七天,亦即,我現,outlook,話,紀錄,最新,項目,11,月初,每天,慢慢,放,去,控制台,同步,作業,卻,發現,鎖住,需,公司,動作,還看,一下,系統,Win",,0,Outlook與郵件,2,其他,"['Outlook與郵件:0.9998259', 'SAP:0.000005707409', '其他:0.00003323616', '網路:0.0000020624946', '資訊系統:0.00013307668']"
8265,"信箱,空間,無法登入,詢問,解決,方式",,3,網路,0,Outlook與郵件,"['Outlook與郵件:0.061321653', 'SAP:0.021292835', '其他:0.20142417', '網路:0.6980194', '資訊系統:0.017941898']"
2132,"前幾天,請,IT,修復,後,舊,檔案,不見了,需要,舊,檔案,恢復",,1,SAP,0,Outlook與郵件,"['Outlook與郵件:0.29877225', 'SAP:0.49106643', '其他:0.0708756', '網路:0.03732285', '資訊系統:0.101962894']"
6867,"無法,無法透過,Web,Mail,換,密碼",,0,Outlook與郵件,2,其他,"['Outlook與郵件:0.9989998', 'SAP:0.00006330063', '其他:0.00009718531', '網路:0.00001908234', '資訊系統:0.0008206947']"
2627,"outlook,新增,新增Skype,會議,按鈕,無法新增,會議",,0,Outlook與郵件,2,其他,"['Outlook與郵件:0.88084245', 'SAP:0.0016937174', '其他:0.026056575', '網路:0.0010710796', '資訊系統:0.090336144']"
7877,"工作,機,區域網路,無法修復",,3,網路,2,其他,"['Outlook與郵件:0.027341869', 'SAP:0.023089139', '其他:0.058886148', '網路:0.8718576', '資訊系統:0.018825272']"
5119,"Footprint,簽核,畫面,無法,無法正常,瀏覽,錯誤碼,BPM,Portal,應用程式,中,發生,伺服器錯誤,編譯,錯誤,描述,資源,編譯,無法,無法完成,錯誤,發,生於,服務,求,請,檢閱,下列,特定,錯誤,詳細,資料,並視,情況,修改,原始,程式碼,編譯器,錯誤訊息,CS0433,c,Windows,Microsoft,NET,Framework,v2.0,Temporary,ASP,NET,Files,bpmportal,c7af72f1,ec03b1f5,App,Code.1,zoyusbh,dll,c,Windows,Microsoft,NET,Framework,v2.0,Temporary,ASP,NET,Files,bpmportal,c7af72f1,ec03b1f5,App,Code,hwx6fm2d,dll,中,型別,IMaster,原始,程式,錯誤",,2,其他,4,資訊系統,"['Outlook與郵件:0.04130189', 'SAP:0.031453118', '其他:0.80942124', '網路:0.07579282', '資訊系統:0.042030852']"
3296,"待機,狀態,返回,後,出現,工作站,失去,信任,訊息,重新,開機,繼續,使用",,1,SAP,3,網路,"['Outlook與郵件:0.12636405', 'SAP:0.7241058', '其他:0.07792935', '網路:0.03094872', '資訊系統:0.04065211']"
4803,"客人,提供,下載,檔案,網址,出現,無法連結,下載,錯誤訊息",,3,網路,2,其他,"['Outlook與郵件:0.0006813933', 'SAP:0.00042598278', '其他:0.33518958', '網路:0.6628019', '資訊系統:0.00090114307']"
5003,"薪資單,EWC,扣繳,憑單,無法顯示,PDF,檔案,仍會,出現,message,rpmsg",,2,其他,0,Outlook與郵件,"['Outlook與郵件:0.0022272016', 'SAP:0.0013346811', '其他:0.9718596', '網路:0.014943329', '資訊系統:0.009635339']"
5701,"Can,t,login,Quanta",,1,SAP,3,網路,"['Outlook與郵件:0.0039764177', 'SAP:0.98688716', '其他:0.0047494452', '網路:0.0005819761', '資訊系統:0.0038050027']"
6329,"server,當機,後,Excel,無法開啟,再,重新,開啟,出現錯誤,訊息,權限,不足,系統管理員",,0,Outlook與郵件,2,其他,"['Outlook與郵件:0.81897324', 'SAP:0.031869914', '其他:0.08827397', '網路:0.020421132', '資訊系統:0.040461745']"
7701,"單號,PO,申請延展,系統,延展失敗",,1,SAP,4,資訊系統,"['Outlook與郵件:0.048182044', 'SAP:0.7248045', '其他:0.048495173', '網路:0.0130470535', '資訊系統:0.16547124']"
4861,"病毒碼,無法更新,執行,qrdcofc09,ofcscan,AutoPcc,exe,後,依舊,無法更新病毒碼",,1,SAP,2,其他,"['Outlook與郵件:0.06482821', 'SAP:0.62615407', '其他:0.18548098', '網路:0.056996264', '資訊系統:0.06654048']"
265,"無法登入,QRDC,網域",,1,SAP,3,網路,"['Outlook與郵件:0.090342425', 'SAP:0.47741342', '其他:0.17286633', '網路:0.17178386', '資訊系統:0.08759402']"
3761,"軟體需求,找不到,軟體公司,選項,繪圖軟體,彩原科技",,3,網路,4,資訊系統,"['Outlook與郵件:0.10730477', 'SAP:0.16230138', '其他:0.22120501', '網路:0.41850376', '資訊系統:0.090685114']"
2845,"撥進,入,會議,後,輸入,ID,語音,回覆,無法,無法辨識,並要,求重,新,輸入,",,3,網路,2,其他,"['Outlook與郵件:0.004209771', 'SAP:0.0035847696', '其他:0.078161694', '網路:0.9109902', '資訊系統:0.0030536049']"
3487,"無法連上,客戶,FTP,客戶,說,帳號密碼,改變",,3,網路,2,其他,"['Outlook與郵件:0.00026368478', 'SAP:0.00012140789', '其他:0.37202832', '網路:0.6272394', '資訊系統:0.00034717482']"
1714,"單號,APP07,無法,無法驗收,會要,求,KEY,入,條碼,後,出現,ERRO",,0,Outlook與郵件,4,資訊系統,"['Outlook與郵件:0.668359', 'SAP:0.092031844', '其他:0.07348397', '網路:0.10586218', '資訊系統:0.060263086']"
7948,"副總,簽核,QSMC,出勤,系統網,路,很慢,且常會,出現,ERROR",,4,資訊系統,3,網路,"['Outlook與郵件:0.00024045429', 'SAP:0.00005821514', '其他:0.00018207463', '網路:0.0000030345989', '資訊系統:0.99951625']"
3148,"1,之前,原掛,身上,device,部門,NB1,應該,已經,刪除,刪除1,原,NB1,下,設備,資料,資料庫,清除,前,組織,變動,送單,確認,過以,OK,2,剛有,人要,東西,發現,下,卻,MIS,發現,有掛,資產,一看,資料,似乎,NB1,device,移過來,3,希望,有掛,名字,MIS,2,部門,底下,device,刪除,刪除devcie,已,身上",,2,其他,4,資訊系統,"['Outlook與郵件:0.03248696', 'SAP:0.011438038', '其他:0.51332766', '網路:0.01444424', '資訊系統:0.42830312']"
7736,"廣達菁英學院,帳號密碼,輸入,後,無法登入",,3,網路,4,資訊系統,"['Outlook與郵件:0.020244082', 'SAP:0.043372076', '其他:0.15291364', '網路:0.7634021', '資訊系統:0.02006819']"
432,"軟體,無法更新,新,失敗",,3,網路,2,其他,"['Outlook與郵件:0.011142054', 'SAP:0.010121634', '其他:0.3659852', '網路:0.5976325', '資訊系統:0.015118517']"
3047,"Pls,help,crate,in,QITS,sys,in,platfrom,cpset,side,Rockcp,RK3288",,0,Outlook與郵件,4,資訊系統,"['Outlook與郵件:0.62751335', 'SAP:0.09748837', '其他:0.056125015', '網路:0.025808733', '資訊系統:0.19306451']"
4450,"反映,一個,MM50,無法操作",,4,資訊系統,1,SAP,"['Outlook與郵件:0.18900362', 'SAP:0.2646607', '其他:0.12529097', '網路:0.06463145', '資訊系統:0.35641325']"
6782,"使用,Open,VPN,連線,時,網頁,綁架",,3,網路,2,其他,"['Outlook與郵件:0.000000056883227', 'SAP:0.0000000041680503', '其他:0.00000083258885', '網路:0.99999905', '資訊系統:0.000000014334735']"
4046,"進入,Myquanta,點選,福利,商城,無法進入,ip,密碼,驗證",,3,網路,4,資訊系統,"['Outlook與郵件:0.00005430946', 'SAP:0.000026101417', '其他:0.0026303437', '網路:0.9972574', '資訊系統:0.000031882402']"
3749,"outlook,列印,當機,無法,無法列印,outlook,當機",,0,Outlook與郵件,2,其他,"['Outlook與郵件:0.9891179', 'SAP:0.0008113009', '其他:0.007089971', '網路:0.00062193914', '資訊系統:0.0023588291']"
8215,"QCI,通訊錄,資料,QSMC,查無,此人",,1,SAP,0,Outlook與郵件,"['Outlook與郵件:0.051067203', 'SAP:0.77356774', '其他:0.058402948', '網路:0.08169522', '資訊系統:0.03526686']"
7515,"詢問,下,公司,寄出,最,夾帶,檔案,能多大",,3,網路,0,Outlook與郵件,"['Outlook與郵件:0.010470354', 'SAP:0.0067687253', '其他:0.04705779', '網路:0.9301817', '資訊系統:0.0055214996']"
880,"Pro,E,操作,諮詢",,3,網路,4,資訊系統,"['Outlook與郵件:0.04787476', 'SAP:0.04465347', '其他:0.29622135', '網路:0.5618487', '資訊系統:0.049401734']"
7234,"無法登入,目前,人,外面,許多,單子",,3,網路,4,資訊系統,"['Outlook與郵件:0.033446077', 'SAP:0.05341458', '其他:0.097142264', '網路:0.7871693', '資訊系統:0.028827704']"
2215,"己經,已,同事,己經,加入,到,NB2,CB,role,subrole,SIT,group,中,兩個,遇到,了無法,Add,project,members,訊息,You,are,no,right,to,access,ts,page,請問,地方,權限,要設,project,name,Baytrial,HR,template,NB2,CB",,0,Outlook與郵件,4,資訊系統,"['Outlook與郵件:0.98302716', 'SAP:0.0018688506', '其他:0.004273395', '網路:0.0010377009', '資訊系統:0.0097928615']"
